model,latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event,lap,s_m,t_s,v_kmh,a_ms2,v_ceiling_kmh,f_traction_n,f_drag_n,f_roll_n,f_grade_n,f_cornering_n,p_wheel_w,p_motor_mech_w,p_motor_elec_w,p_fc_elec_w,h2_flow_m3_s,h2_cumulative_m3,accessory_energy_cumulative_j,buffer_soc_wh,motor_clipped,motor_state,active_motor,weather_scenario,motor_name,fc_name,rule_violation,v_cmd_mpc,v_cmd_corrected,driver_deviation,mpc_mode,driver_throttle_pct,driver_brake_pct,drive_phase,gas_glide_num,x_m,y_m,lap_distance_km,stop_label
MPC,25.49096308372797,51.452347618438274,4779.345465802871,4.779345465802871,421.7453833002669,213.48709906524704,12.2,138.91667411004772,0.3858224973713797,False,2,4779.345465802871,692.9717601023422,25.78781229889668,0.08647551256876,137.8935772931213,27.24166803539168,0.4373649505070444,6.199873854820782,5.980127035136192,0.9611712090635692,195.1397283348706,243.92466041858825,293.678561655261,336.30951295028996,4.7675551471625344e-05,0.0170791497820394,10259.576401535158,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,10.381213993848752,0.0,gas,1,-103.86206408384056,232.549373370082,1.1531477876491572,
MPC,25.490929809178457,51.45237975722756,4784.247988700296,4.784247988700296,352.69579434740695,195.2300240739355,12.4,138.12121238980882,0.366413252236609,False,2,4784.247988700296,693.6533522240123,26.0,-0.0855126680187624,136.50428007278833,0.0,0.4634911573719141,6.199878380767976,5.67929400242159,1.168338006402989,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0171116450623187,10269.80028336021,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0582191285159208,bias_detected,0.0,2.8504222672920823,glide,0,-100.6325945933726,228.8515061336938,1.1580503105465825,
MPC,25.49089697852848,51.452412366989705,4789.145236791908,4.789145236791908,302.0522156855999,180.6705972492677,12.5,137.19399537630864,0.3511339183507372,False,2,4789.145236791908,694.3341768300595,25.790411137342687,0.0857482852226158,135.1022148840888,26.99184282895745,0.4589383780106272,6.1998817793877405,5.4424719562693955,1.342321650116384,193.36964553148545,241.71205691435676,291.2335388945105,333.59282099390055,4.726024711339118e-05,0.0171124296626111,10280.012652450918,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,10.293911791430473,0.0,gas,1,-97.35579934774132,225.20297034032023,1.1629475586381943,
MPC,25.490864720363668,51.45244546679067,4794.029028335684,4.794029028335684,249.92078879145524,164.34165596553615,12.6,136.07249771053478,0.337697359491703,False,2,4794.029028335684,695.0131306816121,26.0,-0.0859066851191114,133.68935947240703,0.0,0.4903658961143462,6.19988464851147,5.234211687388671,1.6487940168051218,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0171445171894141,10290.196960224206,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.058555302746118,bias_detected,0.0,2.8635561706370485,glide,0,-94.02976250154566,221.61805596850655,1.1678313501819702,
MPC,25.490832933318465,51.45247938759479,4798.931848720363,4.798931848720363,202.25848805832263,147.84268645644678,12.7,134.6787719628231,0.3261048637158569,False,2,4798.931848720363,695.6947458861207,25.789200910113976,0.0853054470024474,132.25581848459402,27.229896339063664,0.4927844177043836,6.199887033929847,5.054533290633501,2.0044309704092456,195.06590762491385,243.8323845311423,293.5765928006324,336.1962142229249,4.7658220742396574e-05,0.0171453027008131,10300.421188291835,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,10.240749940269795,0.0,gas,1,-90.62122707029872,218.08549806109164,1.172734170566649,
MPC,25.4908016860206,51.45251439506654,4803.869224489228,4.803869224489228,158.3062129557721,130.79629651959914,12.8,132.89078193339242,0.3144600941679035,False,2,4803.869224489228,696.3811651571484,26.0,-0.0899584088729418,130.79629651959914,-1.7763568394002505e-15,0.5365148179501316,6.199889346226126,4.874044469112123,2.602979968636431,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0171780162219535,10310.717477357251,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0617951325892915,bias_detected,0.0,2.9986136290980614,glide,0,-87.10349773305654,214.61292335468812,1.177671546335514,
MPC,25.490771429574295,51.4525504778778,4808.809161357535,4.8088091613575354,202.7779391352807,148.0324134688576,12.8,131.49391214484672,0.3028020608264046,False,2,4808.809161357535,697.0680951880761,25.77753752267855,0.0899293904903482,148.0324134688576,27.639222371472172,0.5396489492211162,6.19989157694492,4.693349865997972,1.997488281833146,197.90863660507787,247.3857957563473,297.5032662002347,340.5591846669274,4.832626952570064e-05,0.0171788078582991,10321.021427821166,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,10.795845196920554,0.0,gas,1,-83.47771279556277,211.25046396393947,1.1826114832038217,
MPC,25.490741970673465,51.45258737388008,4813.750692242851,4.813750692242851,253.54391098554055,165.52860685306928,12.7,130.37482690298532,0.2888604437838263,False,2,4813.750692242851,697.7552468773331,26.0,-0.0815150024862824,165.52860685306928,0.0,0.576982949181995,6.199894133985277,4.477260427389322,1.625232882276033,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0172120153360392,10331.32870316002,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0561369428955424,bias_detected,0.0,2.7171667495427485,glide,0,-79.77021427672229,207.97663739691797,1.1875530140891373,
MPC,25.49071309602013,51.45262499380328,4818.705090647696,4.818705090647696,304.51779674928355,181.40648433998427,12.7,129.44039302575703,0.2728618789826929,False,2,4818.705090647696,698.4439169525747,25.797907005576047,0.0812922545811553,165.27264740289212,25.18084563504181,0.5752562989056136,6.199896919809144,4.229288807595332,1.332227384909176,180.44808722627056,225.5601090328382,272.4155906193698,312.68398957707757,4.4081540822646155e-05,0.0172128089776579,10341.658754288645,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,9.758974139394397,0.0,gas,1,-75.98997249037346,204.76773942249173,1.192507412493982,
MPC,25.49068470400167,51.452663231394745,4823.673064538564,4.823673064538564,341.63472800322677,192.14428559219652,12.7,128.60605074191096,0.2548867816593998,False,2,4823.673064538564,699.1344740442039,26.0,-0.0757238545443483,164.09978162632274,0.0,0.6076227073803419,6.199899860503846,3.950681305135968,1.2061651449868875,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0172432497982829,10352.017110663082,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0522962101460144,bias_detected,0.0,2.5241284848116123,glide,0,-72.14766424686908,201.61247762691485,1.1974753863848502,
MPC,25.490656809971124,51.452701933508536,4828.642798402763,4.828642798402763,353.29479756256524,195.3957388389057,12.8,127.79882437170032,0.2369476273874294,False,2,4828.642798402763,699.8250914257502,25.811733643474348,0.0756957951620778,162.91805248199688,23.58734204135591,0.6053462298266579,6.199902595602645,3.67263052515303,1.1495270551652863,169.1194972580565,211.3993715725706,255.3132506915104,293.68138965723375,4.1083521396223715e-05,0.0172440456840289,10362.376371386275,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,9.087130271557962,0.0,gas,1,-68.25867843008153,198.5125582243959,1.202445120249049,
MPC,25.490629402857333,51.45274107858817,4833.614374478435,4.833614374478435,336.19963176192,190.60973783526944,12.8,126.95009533234276,0.2190389138671041,False,2,4833.614374478435,700.5159648095893,26.0,-0.0725228994830568,161.7272459076777,0.0,0.6379974341496295,6.199905127051236,3.3950512127709827,1.2256643443511386,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0172724291954759,10372.739472143863,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0501159054349455,bias_detected,0.0,2.4174299827685624,glide,0,-64.32518114590174,195.4667508545855,1.2074166963247208,
MPC,25.4906025139467,51.45278068119035,4838.587871215345,4.838587871215346,328.77431307920864,188.493078229834,12.9,126.08172044733168,0.2012116590429767,False,2,4838.587871215345,701.20700041065,25.819582740434196,0.0724949423922725,160.5271408909419,22.646862857251527,0.638008456678424,6.199907449499216,3.11873415956662,1.2360118935282116,162.42570815390883,203.032135192386,245.20789274442757,282.45321416047506,3.9181101149845095e-05,0.0172732255631892,10383.105006159774,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,8.702874236767409,0.0,gas,1,-60.345709662427915,192.4785324381974,1.2123901930616316,
MPC,25.490576161905977,51.45282074283705,4843.563285941224,4.843563285941224,334.07805336130053,190.0073673031484,13.0,125.22666626347382,0.187876130691155,False,2,4843.563285941224,701.898302504026,26.0,-0.0697264721652975,159.3175279545096,0.0,0.6713882495817882,6.199909057963607,2.912037311118116,1.233447983453503,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0173003115404349,10393.474537560413,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0482139143738908,bias_detected,0.0,2.324215738843252,glide,0,-56.32011104380467,189.54997744848396,1.21736560778751,
MPC,25.49055034475632,51.45286124773102,4848.5405822573075,4.848540582257307,339.37776965271763,191.5085477412156,13.0,124.38451670356096,0.1789697797799591,False,2,4848.5405822573075,702.5897746648374,25.826429908253992,0.06970076707357,158.09819781388188,21.85667317648282,0.672021227719997,6.19991007079553,2.7739913500645677,1.19802933027865,156.79995495001353,195.9999436875169,236.71490783516532,273.0165642612948,3.760675321584992e-05,0.0173011084112511,10403.846619972584,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,8.367439024438186,0.0,gas,1,-52.24997267808966,186.68086597258096,1.2223429041035931,
MPC,25.490525060432635,51.452902180501674,4853.519714160913,4.853519714160913,345.0229846205935,193.0947567337712,13.0,123.55571634822007,0.1766969301326593,False,2,4853.519714160913,703.2815018351137,26.0,-0.0685982749973922,156.86893527774367,-1.7763568394002505e-15,0.7055341803616701,6.199910321387965,2.738762802217606,1.194320145620735,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0173271220242364,10414.222527526728,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0474659314223799,bias_detected,0.0,2.286609166579742,glide,0,-48.13683908112184,183.8709685129696,1.227322036007199,
MPC,25.490500306166684,51.45294352590626,4858.500641121646,4.858500641121647,350.8579426511959,194.72070063084993,13.0,122.7402871391472,0.1744271098446592,False,2,4858.500641121646,703.9734424330978,25.829122646879433,0.0685742122949661,155.62951511428136,21.60363826480775,0.7063498255981325,6.19991056845006,2.7035812043752556,1.1590711237796514,155.0008395445936,193.75104943074197,233.99885196949515,269.99872441055015,3.7107921718573816e-05,0.017327919434892,10424.60163649649,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,8.23219835473783,0.0,gas,1,-43.98224192192554,181.1199774293217,1.2323029629679327,
MPC,25.490476078829765,51.45298526894836,4863.483315890473,4.863483315890473,356.8590045871503,196.37888831124232,13.0,121.93817592407912,0.172160416410832,False,2,4863.483315890473,704.6656258331521,26.0,-0.068122484548602,154.37970457505858,1.7763568394002505e-15,0.7402858085007478,6.199910811984198,2.6684480677530473,1.1547078704411249,1.2829243840112922e-14,1.6036554800141148e-14,1.8866535058989588e-14,10.00000000000002,1.152426462577806e-06,0.0173536049223161,10434.984387497308,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0471683938594615,bias_detected,0.0,2.2707494849534005,glide,0,-39.78768811622012,178.42754502285385,1.2372856377367594,
MPC,25.49045237494971,51.45302739499149,4868.467693601865,4.868467693601865,363.18552670044784,198.1119778976431,13.0,121.14966008372296,0.1698982776765771,False,2,4868.467693601865,705.3580314929283,25.83019378210594,0.0680998667116097,153.11926062336028,21.453966611548008,0.7410693795080812,6.199911051853159,2.633385523644568,1.1198217161078658,153.93336526975438,192.41670658719295,232.38732679612676,268.2081408845853,3.681300140176101e-05,0.0173544028689213,10445.370472393948,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,8.17525410703598,0.0,gas,1,-35.55464841401044,175.7932854247527,1.2422700154481507,
MPC,25.490429190527937,51.45306988957107,4873.453726762056,4.873453726762056,369.57655233851153,199.84747808892615,13.0,120.37442008561176,0.1654348098624224,False,2,4873.453726762056,706.05066711965,26.0,-0.0674340941655236,151.84793062570216,0.0,0.775499340561793,6.199911515837233,2.5642029569659393,1.1149730647877705,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0173799008652187,10455.760006794771,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0467208643003429,bias_detected,0.0,2.2478031388507884,glide,0,-31.284576288895305,173.21675426411977,1.2472560486083424,
MPC,25.4904065214386,51.45311273868731,4878.441367642726,4.878441367642726,376.3308558521859,201.6653950139784,13.0,119.6127510587246,0.1587704614510624,False,2,4878.441367642726,706.7435045467483,25.831804888518768,0.0674130022835,150.56545115140858,21.169162205141554,0.7762474753791611,6.199912185617183,2.4609072966662633,1.080840886685942,151.89935214906174,189.87419018632716,229.3166548144048,264.79628312711645,3.6253204334552195e-05,0.017380699309404,10466.152568201249,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,8.092797392977193,0.0,gas,1,-26.97887851170073,170.6974930279929,1.2522436894890117,
MPC,25.49038436302585,51.453155928539786,4883.430569034416,4.883430569034417,404.3647188693363,209.0417802724226,12.9,118.90358007061826,0.1521116238809712,False,2,4883.430569034416,707.4365587457568,26.0,-0.0657389616683429,149.27154712204648,0.0,0.8100960107912303,6.199912827341702,2.357697020218525,1.019050085246732,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0174058247448955,10476.548381186372,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0455708798804375,bias_detected,0.0,2.1912987222780993,glide,0,-22.638941819418893,168.2349843021617,1.257232890880703,
MPC,25.490362683544458,51.453199429528766,4888.421287787587,4.888421287787587,407.1772153002,209.76749948158815,12.9,118.19904035674524,0.1410515053597441,False,2,4888.421287787587,708.1297683542435,25.835944832430425,0.0657246470106135,147.96593016624735,20.58022393502445,0.8102676426396691,6.199913832475365,2.186267947928376,0.9992802843041,147.69709172898774,184.62136466123468,222.97266263434145,257.747402927046,3.5105547589017204e-05,0.0174066236179925,10486.946525313671,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,7.890113686748325,0.0,gas,1,-18.267740544156627,165.82570017607134,1.2622236096338728,
MPC,25.49034148515735,51.453243229516815,4893.413093506364,4.893413093506364,377.5108906101293,201.9813216986393,12.9,117.4388817115002,0.1255924303598294,False,2,4893.413093506364,708.8231289419859,26.0,-0.0638234225805191,146.64840155034318,0.0,0.8459905314488685,6.1999151102967245,1.9466560168169893,1.0915391091594415,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0174309644211018,10497.346934129808,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0442577470439715,bias_detected,0.0,2.127447419350638,glide,0,-13.866494317213398,163.46988102019344,1.2672154153526505,
MPC,25.490320810176836,51.45328734357371,4898.405929948467,4.898405929948467,325.97476992819463,187.68884469472184,12.9,116.55821341068928,0.110142846180213,False,2,4898.405929948467,709.5165694573099,25.8406721106417,0.0638059719276971,145.31865233180756,20.088568235267875,0.8514530283308233,6.199916239303513,1.7071910516895288,1.2486643513678573,144.19502914994706,180.2437864374338,217.68573241235967,251.87303601373296,3.415815248730614e-05,0.0174317635603019,10507.748541859666,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,7.659780543541077,0.0,gas,1,-9.433688850213365,161.17222908558188,1.272208251794753,
MPC,25.490300745597864,51.45333181347638,4903.400131909388,4.903400131909388,266.78105357857754,169.79463314791192,12.9,115.48168501268862,0.0947028710206118,False,2,4903.400131909388,710.2101996255662,26.0,-0.0639785915427963,143.97625349706655,-1.7763568394002505e-15,0.8962332665583723,6.199917219761273,1.4678749020038049,1.544592075438362,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.017455456685359,10518.152994383512,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.044389295031963,bias_detected,0.0,2.13261971809321,glide,0,-4.965126184978505,158.94241229520748,1.277202453755674,
MPC,25.490281435386116,51.45337670090889,4908.395617751525,4.908395617751525,334.27008593453456,190.06196885722275,13.0,114.62220002931788,0.0836751393314552,False,2,4908.395617751525,710.9040144464548,25.840198537884937,0.0639677830558938,142.62087011362328,19.723194363259974,0.9017867347496684,6.199917829555174,1.2969474705790072,1.2176326055449087,141.5697939299808,176.96224241247597,213.72251499091303,247.46946110101447,3.345327915028661e-05,0.0174562562559187,10528.56021669684,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,7.679205648966844,0.0,gas,1,-0.4546079915585803,156.79642984324693,1.2821979395978111,
MPC,25.490262733189446,51.453421908866,4913.391947669237,4.913391947669237,401.5031108123307,208.30079360394117,13.0,113.90642387993807,0.0748540999896437,False,2,4913.391947669237,711.597946499613,26.0,-0.0590192645535501,141.25224946019682,0.0,0.9385891851320164,6.199918263050895,1.1602232539750754,1.026313097302938,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0174794705586044,10538.969197494214,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0409537413437863,bias_detected,0.0,1.967308818451672,glide,0,4.088118148580642,154.71801732296638,1.2871942695155232,
MPC,25.49024453957494,51.4534673787545,4918.389272162896,4.918389272162896,453.98672901483445,221.4971008500494,13.1,113.27321341143244,0.070457590812705,False,2,4918.389272162896,712.2918511365749,25.85256653116237,0.0590085863833285,139.86996112439135,18.45253961074039,0.939785801566805,6.199918461096079,1.092078295010109,0.8974004045014857,132.5126410987708,165.64080137346352,200.0492770210912,232.2769744678791,3.105578163869242e-05,0.0174802702326705,10549.377767048642,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,7.083863911564054,0.0,gas,1,8.657164491672964,152.69612455582734,1.2921915940091822,
MPC,25.490226798266804,51.45351307477576,4923.3875009704,4.923387500970399,475.33876122303417,226.64601230892896,13.2,112.6683107826006,0.0682825117301213,False,2,4923.3875009704,712.9858813422427,26.0,-0.0575839853710052,138.4736211444883,0.0,0.9730929865259104,6.19991855464372,1.0583650285831423,0.8668931188660651,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0175018238831884,10559.788220133658,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0399659107925023,bias_detected,0.0,1.9194661790335097,glide,0,13.248933807530635,150.7244974998194,1.2971898228166854,
MPC,25.49020949258926,51.453558977935515,4928.386183333034,4.928386183333034,457.7543597529086,222.41430278928377,13.3,112.04005611057846,0.0683153709896804,False,2,4928.386183333034,713.6799269268789,25.856122721146992,0.0575781222796965,137.06292792855714,18.22120453420667,0.9748092623586744,6.199918553252302,1.0588743401780842,0.8902590582255613,130.8693612676577,163.5867015845721,197.568480174604,229.52053352733776,3.062640794780837e-05,0.0175026237196863,10570.1989039032,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,6.91213952937533,0.0,gas,1,17.861517455621527,148.80128294286516,1.3021885051793198,
MPC,25.490192641301626,51.4536050912274,4933.3853747037765,4.933385374703777,462.4533192194533,223.5529564777793,13.3,111.4180688617704,0.0705583747979982,False,2,4933.3853747037765,714.3740431851056,26.0,-0.0581875506525964,135.63741774068063,0.0,1.0090265619753471,6.199918456690372,1.0936404254604657,0.8910475589840552,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.017523882007374,10580.610647776602,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0403941764996877,bias_detected,0.0,1.9395850217532156,glide,0,22.495216252610167,146.92856564565164,1.3071876965500628,
MPC,25.49017624191186,51.453651407137976,4938.3850674413825,4.9383850674413825,469.7890585399464,225.3190524515715,13.4,110.80639330343053,0.0728052734717932,False,2,4938.3850674413825,715.0682496957191,25.854580964601126,0.0583172056830381,134.19662061350004,18.420200512446947,1.0103471466376022,6.1999183568334235,1.1284668786801209,0.8673496323757695,132.29071264812407,165.36339081015507,199.71424010888293,231.90471123209215,3.099769420546385e-05,0.0175246820293273,10591.023745435805,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,7.000865027975771,0.0,gas,1,27.14927520877222,145.1060686623557,1.3121873892876683,
MPC,25.49016032588693,51.453697809071606,4943.373644500408,4.943373644500408,489.9113214932659,230.0939529482683,13.4,110.2211512749991,0.0728292976696353,False,2,4943.373644500408,715.7609127961982,26.0,-0.0583185192699098,132.74344138967413,0.0,1.0444613191123309,6.199918355748825,1.1288392486456678,0.8411071211389264,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0175461529883034,10601.413691942991,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0402978728808784,bias_detected,0.0,1.9439506423303263,glide,0,31.811978200525456,143.33728897963675,1.317175966346694,
MPC,25.49014487627086,51.45374427512947,4948.3502494859695,4.948350249485969,510.0645026014125,234.7788751145357,13.5,109.6598215138368,0.077248902917296,False,2,4948.3502494859695,716.4519089563437,25.85492765762884,0.0583506441539089,131.277722513367,18.460085991840455,1.0445400241547853,6.199918150132867,1.1973421881869883,0.7988838530482009,132.57894107573404,165.72367634466752,200.1493675660236,232.38818618447064,3.1073141005264e-05,0.0175469493105639,10611.778634345172,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,7.004879250169145,0.0,gas,1,36.48112472267464,141.6203422467397,1.3221525713322553,
MPC,25.49012984712107,51.45379087930198,4953.324114607041,4.9533241146070415,489.5144170752065,230.00072810643377,13.6,109.07519569113153,0.0816653138946398,False,2,4953.324114607041,717.1425246893009,26.0,-0.0594103916793892,129.79627373881743,0.0,1.0793392412411946,6.199917932568428,1.2657956102105172,0.8417891013233629,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0175684089106145,10622.137870339531,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0410107591915336,bias_detected,0.0,1.9803463893129751,glide,0,41.16414970800194,139.95012277232527,1.3271264364533275,
MPC,25.490115255997193,51.4538376252761,4958.295431355674,4.9582954313556735,435.41464329866807,216.9191942654486,13.6,108.41804010746506,0.0838704822276611,False,2,4958.295431355674,717.8328207474863,25.85236126691048,0.0594087791551174,128.29849214276982,18.904420618430336,1.082277372558186,6.199917819409373,1.2999752432143328,0.9356630767398832,135.75664204702562,169.69580255878202,204.9466214478044,237.71846827533815,3.1908435871154694e-05,0.017569204426059,10632.492311212312,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,7.131906261118545,0.0,gas,1,45.861423643561736,138.32858199341365,1.3320977532019596,
MPC,25.490101149961777,51.4538845529852,4963.266883040069,4.963266883040069,366.1692764362398,198.9241075130515,13.7,107.63559187225258,0.0860531092423154,False,2,4963.266883040069,718.523135542282,26.0,-0.0619212042637246,126.78297599886903,0.0,1.124478975753134,6.199917704438237,1.3338054887834725,1.1253481046936509,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0175912312914196,10642.847033134249,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0428535543982979,bias_detected,0.0,2.064040142124155,glide,0,50.576959236507975,136.76095006564103,1.3370692048863546,
MPC,25.490087591741165,51.45393180109055,4968.250308071663,4.968250308071664,486.9561524088091,229.3989342697927,13.7,107.04576749270416,0.0904144029957426,False,2,4968.250308071663,719.215201449395,25.845727204166128,0.0617731728990095,125.24540659310831,19.32246923720268,1.1247866682605965,6.19991746585733,1.40140459074592,0.8361991942953335,138.7231302265646,173.40391278320573,209.42501543865427,242.69446159850472,3.2694046050870524e-05,0.0175920288464848,10653.228021740942,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,7.415747046699822,0.0,gas,1,55.32468987866562,135.25419789258848,1.3420526299179496,
MPC,25.490074442274793,51.453979313322726,4973.2456752324015,4.973245675232402,639.0414409883301,262.7912971192696,13.8,106.59563374047605,0.0917586960644471,False,2,4973.2456752324015,719.908925802333,26.0,-0.059651818631024,123.68497128695152,0.0,1.158007238590804,6.199917389941254,1.422240838520749,0.644821876648987,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0176147095024264,10663.633887035014,0.0,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,-0.0413994629671909,bias_detected,0.0,1.988393954367467,glide,0,60.09896133227874,133.79287139566284,1.347047997078688,
MPC,25.490061623737105,51.45402696235786,4978.243664740598,4.9782436647405985,820.1124328292968,297.7029685341856,13.8,106.24467953019922,0.0966406474882497,False,2,4978.243664740598,720.6029442567118,25.85096193331811,0.0596187268248266,122.10376103174148,18.765609995234698,1.1513149509011014,6.199917104820814,1.497910008458396,0.4967090927317848,134.752519345085,168.44064918135624,203.43073572627569,236.03415080697297,3.164379544547535e-05,0.0176155093076587,10674.044163850696,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,26.0,26.0,0.0,bias_detected,7.157110063004395,0.0,gas,1,64.88697944445039,132.36832166539682,1.3520459865868846,
