ticker,date,pred_time,direction,confidence,entry,ret_lo,ret_hi,est_high_pct,max_up,min_down,close_ret,dir_hit,graded_hit,midpoint_hit,exp_hit,far_cov,should_buy,pnl,dip_pnl,dip_filled,dip_pct
20MICRONS.NS,2026-07-15,12:00,BEARISH,MEDIUM,204.56,-3.45,-0.09,-0.92,0.44,-0.29,0.02,1,1,0,0,1,0,,,0,-2.2
20MICRONS.NS,2026-07-15,14:00,BEARISH,MEDIUM,205.0,-1.99,-0.05,-0.54,0.17,-0.48,-0.2,1,1,0,0,1,0,,,0,-1.27
20MICRONS.NS,2026-07-16,09:15,BULLISH,MEDIUM,205.15,0.12,3.1,0.81,1.77,-0.49,-0.07,1,1,1,1,1,1,0.514,,0,-1.09
20MICRONS.NS,2026-07-16,12:00,BULLISH,MEDIUM,205.64,0.09,2.24,0.59,0.36,-0.44,-0.31,1,1,0,0,1,1,-0.611,,0,-0.79
20MICRONS.NS,2026-07-16,14:00,BULLISH,MEDIUM,205.4,0.05,1.29,0.34,0.19,-0.32,-0.19,1,1,0,0,1,1,-0.495,,0,-0.45
20MICRONS.NS,2026-07-17,09:15,BEARISH,LOW,204.0,-3.28,-0.1,-0.87,1.76,-3.04,0.16,1,1,1,1,1,0,,,0,-2.07
20MICRONS.NS,2026-07-17,12:00,BEARISH,LOW,200.47,-2.37,-0.07,-0.63,3.56,-0.23,1.93,1,1,0,0,1,0,,,0,-1.49
20MICRONS.NS,2026-07-17,14:00,BEARISH,LOW,203.12,-1.37,-0.04,-0.36,1.42,-0.06,0.6,1,1,0,0,1,0,,,0,-0.86
20MICRONS.NS,2026-07-20,09:15,BEARISH,MEDIUM,202.8,-3.49,-0.11,-0.9,2.97,-0.39,1.14,1,1,0,0,1,0,,,0,-2.15
20MICRONS.NS,2026-07-20,12:00,BEARISH,MEDIUM,205.93,-2.52,-0.08,-0.65,0.33,-0.8,-0.4,1,1,0,1,1,0,,,0,-1.55
20MICRONS.NS,2026-07-20,14:00,BEARISH,MEDIUM,205.51,-1.45,-0.05,-0.37,0.53,-0.59,-0.19,1,1,0,1,1,0,,,0,-0.9
20MICRONS.NS,2026-07-21,09:15,BEARISH,LOW,205.17,-3.4,-0.09,-0.91,3.81,-0.88,1.42,1,1,0,0,1,0,,,0,-2.17
20MICRONS.NS,2026-07-21,12:00,BEARISH,LOW,208.0,-2.46,-0.06,-0.66,2.4,-0.34,0.04,1,1,0,0,1,0,,,0,-1.57
21STCENMGM.NS,2026-04-29,09:15,BULLISH,LOW,35.3,0.07,3.21,0.76,3.29,0.0,2.55,1,1,1,1,0,1,0.465,,0,-0.61
21STCENMGM.NS,2026-04-30,09:15,NEUTRAL,LOW,36.21,-0.5,0.5,0.0,1.33,-1.44,-0.08,1,1,1,1,1,0,,,0,-0.9
21STCENMGM.NS,2026-04-30,12:00,NEUTRAL,LOW,35.99,-0.5,0.5,-0.0,0.53,0.0,0.53,1,1,1,1,1,0,,,0,-0.65
21STCENMGM.NS,2026-04-30,14:00,NEUTRAL,LOW,36.0,-0.5,0.5,0.0,0.5,0.0,0.5,1,1,1,1,1,0,,,0,-0.38
21STCENMGM.NS,2026-05-04,09:15,NEUTRAL,LOW,37.25,-0.5,0.5,0.0,0.0,-3.6,-1.5,0,1,1,0,1,0,,,0,-1.0
21STCENMGM.NS,2026-05-04,12:00,NEUTRAL,LOW,36.68,-0.5,0.5,-0.0,0.3,0.0,0.03,1,1,1,1,1,0,,,0,-0.72
21STCENMGM.NS,2026-05-05,09:15,NEUTRAL,LOW,36.69,-0.5,0.5,0.0,0.0,-1.99,-1.99,0,1,1,0,1,0,,,0,-0.73
21STCENMGM.NS,2026-05-05,12:00,NEUTRAL,LOW,36.25,-0.5,0.5,0.0,0.14,-0.8,-0.8,1,1,1,1,1,0,,,0,-0.52
21STCENMGM.NS,2026-05-05,14:00,NEUTRAL,LOW,35.96,-0.5,0.5,0.0,0.0,0.0,0.0,1,1,1,1,1,0,,,0,-0.3
21STCENMGM.NS,2026-05-06,09:15,BULLISH,MEDIUM,36.62,0.07,3.03,0.74,0.0,-3.74,-3.74,0,0,0,0,1,1,-1.37,-1.37,1,-0.48
21STCENMGM.NS,2026-05-07,09:15,BULLISH,MEDIUM,35.25,0.08,4.08,0.91,1.25,-1.84,1.11,1,1,0,1,1,1,-1.73,0.608,1,-0.66
21STCENMGM.NS,2026-05-07,14:00,BULLISH,MEDIUM,35.0,0.03,1.7,0.37,1.83,-0.86,1.83,1,1,1,1,0,1,0.071,0.071,1,-0.27
21STCENMGM.NS,2026-05-08,12:00,BULLISH,MEDIUM,35.2,0.08,3.52,0.85,0.0,-1.42,-0.85,0,0,0,0,1,1,-1.152,-0.674,1,-0.48
21STCENMGM.NS,2026-05-11,09:15,BULLISH,MEDIUM,35.29,0.09,3.32,0.94,0.0,-3.37,-2.89,0,0,0,0,1,1,-1.44,-1.44,1,-0.51
21STCENMGM.NS,2026-05-11,12:00,BULLISH,MEDIUM,34.93,0.07,2.4,0.66,0.06,-1.89,-1.89,1,0,0,0,1,1,-1.45,-1.45,1,-0.37
21STCENMGM.NS,2026-05-11,14:00,BULLISH,MEDIUM,34.94,0.04,1.39,0.4,0.0,-1.92,-1.92,0,0,0,0,1,1,-1.45,-1.45,1,-0.21
21STCENMGM.NS,2026-05-13,09:15,BULLISH,LOW,32.99,0.09,3.48,0.85,2.91,0.0,0.39,1,1,1,1,1,1,0.549,,0,-0.77
21STCENMGM.NS,2026-05-14,12:00,BULLISH,LOW,33.63,0.05,1.87,0.45,0.03,-3.63,-0.12,1,0,0,0,1,1,-1.52,-1.52,1,-0.36
21STCENMGM.NS,2026-05-15,09:15,BULLISH,MEDIUM,32.52,0.14,4.06,1.11,1.32,-2.0,-1.29,1,1,0,1,1,1,-1.66,-1.66,1,-0.42
21STCENMGM.NS,2026-05-15,12:00,BULLISH,MEDIUM,32.25,0.1,2.93,0.81,2.17,-0.47,-0.47,1,1,1,1,1,1,0.506,0.506,1,-0.3
21STCENMGM.NS,2026-05-18,09:15,BULLISH,MEDIUM,32.11,0.14,3.55,1.03,0.0,-1.99,-1.9,0,0,0,0,1,1,-1.61,-1.61,1,-0.36
21STCENMGM.NS,2026-05-18,12:00,BULLISH,MEDIUM,31.47,0.1,2.57,0.73,0.1,0.0,0.1,1,0,0,0,1,1,-0.205,,0,-0.26
21STCENMGM.NS,2026-05-18,14:00,BULLISH,MEDIUM,31.48,0.06,1.48,0.41,0.06,0.0,0.06,1,1,0,0,1,1,-0.236,,0,-0.15
21STCENMGM.NS,2026-05-19,09:15,BULLISH,HIGH,31.95,0.16,3.21,0.85,0.0,-3.29,-3.22,0,0,0,0,1,1,-1.59,-1.59,1,-0.16
21STCENMGM.NS,2026-05-20,09:15,NEUTRAL,LOW,30.5,-0.5,0.5,0.0,3.28,0.0,3.25,0,1,1,0,1,0,,,0,0.0
21STCENMGM.NS,2026-05-21,14:00,BEARISH,HIGH,31.61,-1.94,-0.14,-0.54,0.0,0.0,0.0,0,0,0,0,1,0,,,0,-1.29
21STCENMGM.NS,2026-05-25,14:00,NEUTRAL,LOW,32.88,-0.5,0.5,-0.0,0.0,0.0,0.0,1,1,1,1,1,0,,,0,-0.3
21STCENMGM.NS,2026-05-26,12:00,NEUTRAL,LOW,33.53,-0.5,0.5,0.0,0.0,0.0,0.0,1,1,1,1,1,0,,,0,-0.54
21STCENMGM.NS,2026-05-27,14:00,BEARISH,MEDIUM,34.2,-1.73,-0.02,-0.41,0.0,0.0,0.0,0,0,0,0,1,0,,,0,-0.94
21STCENMGM.NS,2026-05-29,09:15,NEUTRAL,HIGH,34.88,-0.5,0.5,-0.0,0.0,0.0,0.0,1,1,1,1,1,0,,,0,-0.12
21STCENMGM.NS,2026-06-01,09:15,BEARISH,HIGH,35.49,-6.72,-0.11,-1.58,0.0,-3.66,-2.79,1,1,1,1,1,0,,,0,-3.77
21STCENMGM.NS,2026-06-01,12:00,BEARISH,HIGH,35.2,-4.85,-0.08,-1.14,0.28,-2.87,-1.99,1,1,1,1,1,0,,,0,-2.72
21STCENMGM.NS,2026-06-03,09:15,BULLISH,LOW,33.15,0.06,2.08,0.48,3.92,0.0,0.06,1,1,1,1,0,1,0.183,,0,-0.37
21STCENMGM.NS,2026-06-03,12:00,BULLISH,LOW,34.42,0.04,1.5,0.35,0.09,-3.66,-3.63,1,1,0,0,1,1,-1.35,-1.35,1,-0.27
21STCENMGM.NS,2026-06-04,09:15,BULLISH,MEDIUM,33.5,0.11,3.34,0.78,0.84,-2.96,-2.96,1,1,0,1,1,1,-1.71,-1.71,1,-0.67
21STCENMGM.NS,2026-06-04,12:00,BULLISH,MEDIUM,33.77,0.08,2.42,0.56,0.0,-3.73,-3.73,0,0,0,0,1,1,-1.4,-1.4,1,-0.48
21STCENMGM.NS,2026-06-08,09:15,BEARISH,LOW,33.01,-2.52,-0.05,-0.42,1.64,-2.0,1.09,1,1,1,1,1,0,,,0,-0.98
21STCENMGM.NS,2026-06-08,14:00,BEARISH,LOW,32.35,-1.05,-0.02,-0.19,3.15,0.0,3.15,0,0,0,0,1,0,,,0,-0.41
21STCENMGM.NS,2026-06-09,14:00,BEARISH,LOW,33.89,-1.81,-0.03,-0.32,0.0,-3.19,-3.19,1,1,1,1,0,0,,,0,-0.76
21STCENMGM.NS,2026-06-10,09:15,BULLISH,HIGH,32.83,0.15,4.64,1.25,1.98,-1.55,-1.55,1,1,0,1,1,1,-1.83,-1.229,1,-0.63
21STCENMGM.NS,2026-06-11,09:15,BULLISH,MEDIUM,32.99,0.14,3.61,1.15,0.0,-2.49,-2.49,0,0,0,0,1,1,-1.52,-1.52,1,-0.53
21STCENMGM.NS,2026-06-11,14:00,BULLISH,MEDIUM,32.9,0.06,1.5,0.49,0.09,-2.22,-2.22,1,1,0,0,1,1,-1.52,-1.52,1,-0.22
21STCENMGM.NS,2026-06-12,09:15,BULLISH,HIGH,31.85,0.13,3.28,1.1,1.98,-1.85,-1.54,1,1,1,1,1,1,-1.56,-1.56,1,-0.48
21STCENMGM.NS,2026-06-15,09:15,BULLISH,MEDIUM,30.74,0.13,3.12,0.91,4.03,0.0,4.03,1,1,1,1,0,1,0.611,,0,-0.49
21STCENMGM.NS,2026-06-16,09:15,BEARISH,LOW,31.98,-2.34,-0.07,-0.5,1.94,-1.78,0.06,1,1,1,1,1,0,,,0,-1.21
21STCENMGM.NS,2026-06-16,14:00,BEARISH,LOW,32.59,-0.98,-0.03,-0.21,0.0,-3.59,-1.81,1,1,1,1,0,0,,,0,-0.5
21STCENMGM.NS,2026-06-17,09:15,BULLISH,LOW,32.75,0.05,1.82,0.43,0.06,-3.66,0.06,1,1,0,0,1,1,-1.63,-1.63,1,-0.99
21STCENMGM.NS,2026-06-17,12:00,BULLISH,LOW,32.77,0.04,1.31,0.31,0.0,0.0,0.0,0,0,0,0,1,1,-0.3,,0,-0.72
21STCENMGM.NS,2026-06-17,14:00,BULLISH,LOW,32.77,0.02,0.76,0.18,0.0,0.0,0.0,0,0,0,0,1,1,-0.3,,0,-0.41
21STCENMGM.NS,2026-06-18,09:15,BEARISH,LOW,33.42,-3.57,-0.1,-0.84,0.0,0.0,0.0,0,0,0,0,1,0,,,0,-2.01
21STCENMGM.NS,2026-06-19,12:00,BEARISH,LOW,34.08,-1.62,-0.04,-0.35,0.0,-3.76,-0.53,1,1,1,1,0,0,,,0,-0.86
21STCENMGM.NS,2026-06-22,14:00,BEARISH,LOW,33.99,-1.66,-0.04,-0.32,0.0,-1.44,-0.56,1,1,1,1,1,0,,,0,-0.78
21STCENMGM.NS,2026-06-23,12:00,BEARISH,LOW,34.44,-1.48,-0.02,-0.32,0.0,-3.66,-3.57,1,1,1,1,0,0,,,0,-0.74
21STCENMGM.NS,2026-06-24,09:15,BULLISH,HIGH,33.87,0.13,3.37,0.92,0.0,-3.9,-3.9,0,0,0,0,1,1,-1.55,-1.55,1,-0.53
21STCENMGM.NS,2026-06-24,14:00,BULLISH,HIGH,33.71,0.05,1.41,0.39,0.0,-3.44,-3.44,0,0,0,0,1,1,-1.55,-1.55,1,-0.22
21STCENMGM.NS,2026-06-29,09:15,NEUTRAL,HIGH,33.86,-0.5,0.5,-0.0,0.0,-3.9,-3.01,0,1,1,0,1,0,,,0,-0.17
21STCENMGM.NS,2026-06-29,14:00,NEUTRAL,HIGH,32.84,-0.5,0.5,-0.0,0.0,-0.03,0.0,1,1,1,1,1,0,,,0,-0.07
21STCENMGM.NS,2026-06-30,12:00,BULLISH,HIGH,32.75,0.11,2.44,0.67,0.0,-2.11,-2.05,0,0,0,0,1,1,-1.53,-1.53,1,-0.32
21STCENMGM.NS,2026-07-02,12:00,BULLISH,MEDIUM,31.99,0.05,1.54,0.34,2.19,0.0,1.91,1,1,1,1,0,1,0.044,,0,-0.19
21STCENMGM.NS,2026-07-02,14:00,BULLISH,MEDIUM,32.6,0.03,0.89,0.18,0.0,0.0,0.0,0,0,0,0,1,1,-0.3,,0,-0.11
21STCENMGM.NS,2026-07-03,14:00,BULLISH,HIGH,32.0,0.07,1.83,0.44,0.0,-1.94,-0.03,0,0,0,0,1,1,-1.58,-1.58,1,-0.25
21STCENMGM.NS,2026-07-06,09:15,BULLISH,HIGH,30.86,0.16,3.23,0.87,3.69,0.0,0.42,1,1,1,1,0,1,0.575,,0,-0.4
21STCENMGM.NS,2026-07-06,14:00,BULLISH,HIGH,32.0,0.07,1.35,0.37,0.0,-3.16,-3.16,0,0,0,0,1,1,-1.58,-1.58,1,-0.17
21STCENMGM.NS,2026-07-07,09:15,BULLISH,HIGH,30.9,0.17,3.19,0.91,0.39,0.0,0.36,1,1,0,0,1,1,0.056,,0,-0.73
21STCENMGM.NS,2026-07-08,09:15,BULLISH,LOW,30.66,0.07,1.94,0.49,4.04,0.0,1.7,1,1,1,1,0,1,0.189,,0,-0.75
21STCENMGM.NS,2026-07-09,12:00,BULLISH,MEDIUM,31.82,0.11,2.43,0.72,0.0,-2.26,-2.26,0,0,0,0,1,1,-1.59,-1.59,1,-0.48
21STCENMGM.NS,2026-07-10,12:00,NEUTRAL,LOW,31.9,-0.5,0.5,0.0,0.0,-1.72,-0.03,1,1,1,1,1,0,,,0,-0.92
21STCENMGM.NS,2026-07-13,09:15,BEARISH,LOW,32.25,-2.4,-0.07,-0.65,0.0,-2.95,-2.85,1,1,1,1,0,0,,,0,-1.57
21STCENMGM.NS,2026-07-14,09:15,BULLISH,HIGH,31.9,0.16,3.93,0.97,0.16,-2.76,0.13,1,0,0,0,1,1,-1.56,-1.56,1,-0.58
21STCENMGM.NS,2026-07-14,12:00,BULLISH,HIGH,31.95,0.11,2.84,0.69,0.0,-2.66,-0.03,0,0,0,0,1,1,-1.56,-1.56,1,-0.42
21STCENMGM.NS,2026-07-14,14:00,BULLISH,HIGH,31.94,0.07,1.64,0.41,0.0,-2.57,0.0,0,0,0,0,1,1,-1.56,-1.56,1,-0.24
21STCENMGM.NS,2026-07-15,09:15,BEARISH,LOW,32.4,-4.3,-0.11,-1.05,0.25,-2.75,0.25,1,1,1,1,1,0,,,0,-2.47
21STCENMGM.NS,2026-07-15,12:00,BEARISH,LOW,32.0,-3.11,-0.08,-0.75,1.5,0.0,1.5,0,0,0,0,1,0,,,0,-1.79
21STCENMGM.NS,2026-07-16,12:00,BEARISH,MEDIUM,33.12,-2.95,-0.08,-0.69,0.0,-2.6,0.0,1,1,1,1,1,0,,,0,-1.68
21STCENMGM.NS,2026-07-16,14:00,BEARISH,MEDIUM,33.12,-1.7,-0.05,-0.39,0.0,-0.36,0.0,1,1,0,0,1,0,,,0,-0.97
21STCENMGM.NS,2026-07-17,09:15,BEARISH,MEDIUM,33.06,-4.79,-0.13,-1.15,2.0,0.0,2.0,0,0,0,0,1,0,,,0,-2.72
21STCENMGM.NS,2026-07-20,09:15,BEARISH,LOW,34.39,-2.38,-0.05,-0.64,0.0,-3.58,-0.03,1,1,1,1,0,0,,,0,-1.55
21STCENMGM.NS,2026-07-21,12:00,BEARISH,MEDIUM,33.82,-2.11,-0.04,-0.59,3.67,0.0,2.63,0,0,0,0,1,0,,,0,-1.41
360ONE.NS,2026-04-29,09:15,BULLISH,HIGH,1044.1,0.12,3.29,0.87,1.04,-0.95,0.38,1,1,0,1,1,1,0.573,0.573,1,-0.59
360ONE.NS,2026-04-29,12:00,BULLISH,HIGH,1042.85,0.09,2.38,0.63,1.17,0.0,0.5,1,1,0,1,1,1,0.331,,0,-0.43
360ONE.NS,2026-04-29,14:00,BULLISH,HIGH,1049.6,0.05,1.37,0.36,0.23,-0.37,-0.14,1,1,0,0,1,1,-0.443,0.064,1,-0.25
360ONE.NS,2026-04-30,09:15,BEARISH,LOW,1031.0,-2.79,-0.08,-0.74,0.95,-2.13,0.31,1,1,1,1,1,0,,,0,-1.76
360ONE.NS,2026-04-30,12:00,BEARISH,LOW,1027.0,-2.02,-0.06,-0.53,1.34,-0.19,0.7,1,1,0,0,1,0,,,0,-1.27
360ONE.NS,2026-04-30,14:00,BEARISH,LOW,1032.55,-1.17,-0.03,-0.31,0.8,-0.36,0.15,1,1,0,1,1,0,,,0,-0.73
360ONE.NS,2026-05-04,09:15,NEUTRAL,HIGH,1040.9,-0.5,0.5,-0.0,2.99,-0.71,2.41,0,1,1,0,1,0,,,0,-0.07
360ONE.NS,2026-05-04,12:00,NEUTRAL,HIGH,1067.5,-0.5,0.5,0.0,0.42,-0.97,-0.14,1,1,1,1,1,0,,,0,-0.05
360ONE.NS,2026-05-04,14:00,NEUTRAL,HIGH,1058.0,-0.5,0.5,0.0,1.05,-0.03,0.76,1,1,1,1,1,0,,,0,-0.03
360ONE.NS,2026-05-05,09:15,BEARISH,HIGH,1066.0,-5.11,-0.16,-1.43,1.84,-1.41,0.48,1,1,0,0,1,0,,,0,-3.4
360ONE.NS,2026-05-05,12:00,BEARISH,HIGH,1073.0,-3.69,-0.12,-1.03,0.32,-0.49,-0.18,1,1,0,0,1,0,,,0,-2.46
360ONE.NS,2026-05-05,14:00,BEARISH,HIGH,1070.5,-2.13,-0.07,-0.6,0.23,-0.21,0.06,1,1,0,0,1,0,,,0,-1.42
360ONE.NS,2026-05-06,09:15,BEARISH,MEDIUM,1082.8,-3.98,-0.13,-1.09,1.35,-0.72,0.1,1,1,0,0,1,0,,,0,-2.58
360ONE.NS,2026-05-06,12:00,BEARISH,MEDIUM,1081.0,-2.88,-0.09,-0.78,0.63,-0.56,0.27,1,1,0,0,1,0,,,0,-1.87
360ONE.NS,2026-05-06,14:00,BEARISH,MEDIUM,1077.5,-1.66,-0.05,-0.45,0.96,-0.03,0.59,1,0,0,0,1,0,,,0,-1.08
360ONE.NS,2026-05-07,09:15,BEARISH,MEDIUM,1083.0,-4.19,-0.13,-1.14,3.23,0.0,2.36,0,0,0,0,1,0,,,0,-2.71
360ONE.NS,2026-05-07,12:00,BEARISH,MEDIUM,1091.0,-3.03,-0.09,-0.82,2.47,-0.63,1.61,1,1,0,0,1,0,,,0,-1.96
360ONE.NS,2026-05-07,14:00,BEARISH,MEDIUM,1115.0,-1.75,-0.05,-0.48,0.27,-0.7,-0.57,1,1,0,1,1,0,,,0,-1.13
360ONE.NS,2026-05-08,09:15,BEARISH,MEDIUM,1111.8,-2.88,-0.08,-0.8,2.08,-0.53,0.39,1,1,0,0,1,0,,,0,-1.9
360ONE.NS,2026-05-08,12:00,BEARISH,MEDIUM,1127.5,-2.08,-0.06,-0.58,0.41,-1.03,-1.01,1,1,0,1,1,0,,,0,-1.37
360ONE.NS,2026-05-08,14:00,BEARISH,MEDIUM,1120.4,-1.2,-0.03,-0.33,0.57,-0.4,-0.38,1,1,0,1,1,0,,,0,-0.79
360ONE.NS,2026-05-11,09:15,BEARISH,MEDIUM,1115.1,-2.7,-0.08,-0.73,1.73,-0.32,-0.1,1,1,0,0,1,0,,,0,-1.74
360ONE.NS,2026-05-11,12:00,BEARISH,MEDIUM,1122.3,-1.95,-0.06,-0.53,0.51,-0.96,-0.74,1,1,0,1,1,0,,,0,-1.26
360ONE.NS,2026-05-11,14:00,BEARISH,MEDIUM,1123.9,-1.13,-0.03,-0.31,0.03,-1.1,-0.88,1,1,1,1,1,0,,,0,-0.73
360ONE.NS,2026-05-12,09:15,NEUTRAL,LOW,1112.2,-0.5,0.5,0.0,0.25,-3.34,-3.09,0,1,1,0,1,0,,,0,-1.15
360ONE.NS,2026-05-12,12:00,NEUTRAL,LOW,1106.0,-0.5,0.5,0.0,0.24,-2.8,-2.55,0,1,1,0,1,0,,,0,-0.83
360ONE.NS,2026-05-12,14:00,NEUTRAL,LOW,1089.0,-0.5,0.5,0.0,0.35,-1.29,-1.03,0,1,1,0,1,0,,,0,-0.48
360ONE.NS,2026-05-13,09:15,BULLISH,LOW,1084.1,0.13,2.98,0.86,1.47,-0.77,-0.73,1,1,0,1,1,1,0.564,,0,-0.99
360ONE.NS,2026-05-13,12:00,BULLISH,LOW,1090.3,0.09,2.15,0.62,0.51,-1.34,-1.29,1,1,0,0,1,1,-1.51,-0.877,1,-0.72
360ONE.NS,2026-05-13,14:00,BULLISH,LOW,1093.1,0.05,1.24,0.36,0.12,-1.59,-1.55,1,1,0,0,1,1,-1.51,-1.441,1,-0.41
360ONE.NS,2026-05-14,09:15,BULLISH,LOW,1082.0,0.11,2.16,0.58,2.26,-1.79,1.69,1,1,1,1,0,1,-1.51,0.284,1,-0.86
360ONE.NS,2026-05-14,12:00,BULLISH,LOW,1083.4,0.08,1.56,0.42,2.13,-0.03,1.56,1,1,1,1,0,1,0.122,,0,-0.62
360ONE.NS,2026-05-14,14:00,BULLISH,LOW,1099.6,0.04,0.9,0.24,0.63,-0.06,0.06,1,1,1,1,1,1,-0.056,,0,-0.36
360ONE.NS,2026-05-15,09:15,BEARISH,MEDIUM,1115.6,-2.47,-0.08,-0.7,0.71,-2.04,-1.93,1,1,1,1,1,0,,,0,-1.66
360ONE.NS,2026-05-15,12:00,BEARISH,MEDIUM,1103.9,-1.78,-0.06,-0.5,0.55,-1.01,-0.89,1,1,1,1,1,0,,,0,-1.2
360ONE.NS,2026-05-15,14:00,BEARISH,MEDIUM,1103.7,-1.03,-0.04,-0.29,0.0,-0.99,-0.87,1,1,1,1,1,0,,,0,-0.69
360ONE.NS,2026-05-18,09:15,BULLISH,LOW,1085.0,0.11,2.62,0.7,2.44,-1.68,1.97,1,1,1,1,1,1,-1.53,0.401,1,-0.85
360ONE.NS,2026-05-18,12:00,BULLISH,LOW,1086.7,0.08,1.89,0.51,2.28,-0.05,1.81,1,1,1,1,0,1,0.206,,0,-0.61
360ONE.NS,2026-05-18,14:00,BULLISH,LOW,1108.1,0.04,1.09,0.29,0.31,-0.69,-0.15,1,1,0,1,1,1,-0.008,-0.008,1,-0.35
360ONE.NS,2026-05-19,09:15,BEARISH,MEDIUM,1100.9,-3.08,-0.1,-0.89,1.85,-0.81,-0.14,1,1,0,0,1,0,,,0,-2.13
360ONE.NS,2026-05-19,12:00,BEARISH,MEDIUM,1113.5,-2.22,-0.07,-0.65,0.7,-1.32,-1.27,1,1,1,1,1,0,,,0,-1.54
360ONE.NS,2026-05-19,14:00,BEARISH,MEDIUM,1112.0,-1.28,-0.04,-0.37,0.0,-1.19,-1.13,1,1,1,1,1,0,,,0,-0.89
360ONE.NS,2026-05-20,09:15,BULLISH,LOW,1088.2,0.13,2.59,0.62,1.91,-1.1,1.81,1,1,1,1,1,1,0.318,0.318,1,-0.67
360ONE.NS,2026-05-20,12:00,BULLISH,LOW,1092.3,0.09,1.87,0.45,1.53,-0.49,1.43,1,1,1,1,1,1,0.147,,0,-0.49
360ONE.NS,2026-05-20,14:00,BULLISH,LOW,1092.3,0.05,1.08,0.26,1.53,-0.06,1.43,1,1,1,1,0,1,-0.043,,0,-0.28
360ONE.NS,2026-05-21,09:15,BEARISH,LOW,1116.4,-2.16,-0.08,-0.66,1.29,-0.91,-0.46,1,1,0,1,1,0,,,0,-1.58
360ONE.NS,2026-05-21,12:00,BEARISH,LOW,1124.3,-1.56,-0.06,-0.48,0.32,-1.61,-1.16,1,1,1,1,0,0,,,0,-1.14
360ONE.NS,2026-05-21,14:00,BEARISH,LOW,1111.6,-0.9,-0.03,-0.28,0.19,-0.49,-0.03,1,1,1,1,1,0,,,0,-0.66
360ONE.NS,2026-05-22,09:15,BEARISH,MEDIUM,1111.2,-3.14,-0.1,-0.83,0.95,-0.74,0.15,1,1,0,0,1,0,,,0,-1.98
360ONE.NS,2026-05-22,12:00,BEARISH,MEDIUM,1119.6,-2.27,-0.07,-0.6,0.13,-1.13,-0.6,1,1,0,1,1,0,,,0,-1.43
360ONE.NS,2026-05-22,14:00,BEARISH,MEDIUM,1113.1,-1.31,-0.04,-0.35,0.17,-0.45,-0.02,1,1,0,1,1,0,,,0,-0.83
360ONE.NS,2026-05-25,09:15,BEARISH,LOW,1124.0,-2.19,-0.07,-0.6,1.74,-0.36,1.67,1,1,0,0,1,0,,,0,-1.43
360ONE.NS,2026-05-25,12:00,BEARISH,LOW,1137.9,-1.58,-0.05,-0.44,0.5,-0.42,0.43,1,1,0,0,1,0,,,0,-1.04
360ONE.NS,2026-05-25,14:00,BEARISH,LOW,1135.3,-0.91,-0.03,-0.25,0.73,-0.03,0.66,1,0,0,0,1,0,,,0,-0.6
360ONE.NS,2026-05-26,09:15,BEARISH,MEDIUM,1144.9,-3.73,-0.1,-0.89,0.1,-2.03,-1.9,1,1,1,1,1,0,,,0,-2.12
360ONE.NS,2026-05-26,12:00,BEARISH,MEDIUM,1141.4,-2.69,-0.07,-0.64,0.04,-1.73,-1.6,1,1,1,1,1,0,,,0,-1.53
360ONE.NS,2026-05-26,14:00,BEARISH,MEDIUM,1133.0,-1.56,-0.04,-0.37,0.18,-0.88,-0.87,1,1,1,1,1,0,,,0,-0.89
360ONE.NS,2026-05-27,09:15,BULLISH,MEDIUM,1129.5,0.12,2.99,0.87,0.0,-1.8,-1.74,0,0,0,0,1,1,-1.49,0.569,1,-0.88
360ONE.NS,2026-05-27,12:00,BULLISH,MEDIUM,1117.1,0.08,2.16,0.63,0.24,-0.71,-0.65,1,1,0,0,1,1,-0.953,-0.314,1,-0.64
360ONE.NS,2026-05-27,14:00,BULLISH,MEDIUM,1114.1,0.05,1.25,0.36,0.27,-0.44,-0.39,1,1,0,0,1,1,-0.686,0.063,1,-0.37
360ONE.NS,2026-05-29,09:15,NEUTRAL,HIGH,1119.0,-0.5,0.5,0.0,0.79,-1.8,-1.8,0,1,1,0,1,0,,,0,-0.0
360ONE.NS,2026-05-29,12:00,NEUTRAL,HIGH,1116.9,-0.5,0.5,-0.0,0.21,-1.61,-1.61,0,1,1,0,1,0,,,0,-0.0
360ONE.NS,2026-05-29,14:00,NEUTRAL,HIGH,1117.2,-0.5,0.5,0.0,0.14,-1.64,-1.64,0,1,1,0,1,0,,,0,-0.0
360ONE.NS,2026-06-01,09:15,BULLISH,MEDIUM,1106.2,0.14,4.05,1.02,0.63,-3.12,-2.5,1,1,0,0,1,1,-1.42,-1.42,1,-0.81
360ONE.NS,2026-06-01,12:00,BULLISH,MEDIUM,1091.0,0.1,2.92,0.74,0.23,-1.77,-1.15,1,1,0,0,1,1,-1.37,0.436,1,-0.58
360ONE.NS,2026-06-01,14:00,BULLISH,MEDIUM,1084.4,0.06,1.69,0.43,0.0,-1.17,-0.54,0,0,0,0,1,1,-1.36,-0.505,1,-0.34
360ONE.NS,2026-06-02,09:15,BULLISH,HIGH,1070.1,0.15,3.54,0.93,2.13,-1.69,1.9,1,1,1,1,1,1,-1.44,0.634,1,-0.73
360ONE.NS,2026-06-02,12:00,BULLISH,HIGH,1070.8,0.11,2.56,0.68,2.06,-0.54,1.83,1,1,1,1,1,1,0.375,0.375,1,-0.53
