vinBattery,currentBattery,velocity,distance,H2 Leak,powerW,energyWh,kmPerkWh,timeS,_capture_ts,latitude,longitude,wgsAltitude,ts,elapsed_s,lap_number
35.1462,3.999849,25.765584,4050.6,False,140.5795,10.54377,384.17,583,1784710383.3362956,25.49132299,51.44835326,10.9,1784710382639,337.82,1.0
35.05909,4.292353,25.863552,4052.17,False,150.486,10.55617,383.8674,584,1784710383.7475755,25.49139447,51.44830557,11.0,1784710383654,338.83,1.0
35.08369,4.285927,25.96152,4053.74,False,150.3661,10.56983,383.5199,584,1784710383.933553,25.49139447,51.44830557,11.0,1784710383654,338.83,1.0
34.9754,4.556922,26.157456,4056.88,False,159.3802,10.58461,383.281,584,1784710384.3479657,25.49139447,51.44830557,11.0,1784710383654,338.83,1.0
35.04875,4.495844,26.255424,4058.45,False,157.5737,10.59806,382.9427,585,1784710384.5374649,25.49144723,51.44827015,11.1,1784710384664,339.84,1.0
35.07242,4.280453,26.353392,4061.59,False,150.1258,10.6105,382.7897,585,1784710384.786487,25.49144723,51.44827015,11.1,1784710384664,339.84,1.0
35.11215,4.138237,26.45136,4063.16,False,145.3024,10.62269,382.4982,585,1784710385.1719537,25.49144723,51.44827015,11.1,1784710384664,339.84,1.0
35.05052,4.441385,26.549328,4066.3,False,155.6729,10.63502,382.35,586,1784710385.3661673,25.49144723,51.44827015,11.1,1784710384664,339.84,1.0
35.05873,4.391992,26.647296,4067.87,False,153.9777,10.64853,382.0124,586,1784710385.6873908,25.49150073,51.44824004,11.16,1784710385679,340.86,1.0
35.10961,4.18152,26.745264,4069.44,False,146.8115,10.66046,381.7321,586,1784710386.0671651,25.49150073,51.44824004,11.16,1784710385679,340.86,1.0
35.06887,4.286936,26.843232,4072.58,False,150.338,10.67411,381.5381,587,1784710386.716841,25.49155393,51.44820727,11.2,1784710386687,341.86,1.0
35.10445,4.352302,26.9412,4074.15,False,152.7852,10.68631,381.2495,587,1784710386.9067574,25.49155393,51.44820727,11.2,1784710386687,341.86,1.0
35.04034,4.390968,27.039168,4077.29,False,153.861,10.70099,381.0199,587,1784710387.3302138,25.49155393,51.44820727,11.2,1784710386687,341.86,1.0
35.0174,4.44165,27.137136,4078.86,False,155.535,10.71404,380.7023,587,1784710387.331235,25.49155393,51.44820727,11.2,1784710386687,341.86,1.0
35.09287,4.302323,27.235104,4082.0,False,150.9809,10.72593,380.5731,588,1784710387.7462952,25.49155393,51.44820727,11.2,1784710386687,341.86,1.0
35.12755,4.173581,27.333072,4083.57,False,146.6077,10.73852,380.2731,588,1784710389.3645055,25.49162618,51.44815937,11.3,1784710387697,342.87,1.0
35.18183,4.064774,27.43104,4086.71,False,143.0062,10.75232,380.077,588,1784710389.3652332,25.49162618,51.44815937,11.3,1784710387697,342.87,1.0
35.09521,4.236243,27.529008,4089.85,False,148.6718,10.7661,379.8822,589,1784710389.3652332,25.49162618,51.44815937,11.3,1784710387697,342.87,1.0
35.09604,4.229178,27.529008,4091.42,False,148.4274,10.7783,379.5979,589,1784710389.3652332,25.49162618,51.44815937,11.3,1784710387697,342.87,1.0
35.01991,4.417105,27.626976,4092.99,False,154.6866,10.79085,379.3019,589,1784710389.7495513,25.49168398,51.44812133,11.2,1784710388710,343.89,1.0
35.07489,4.344095,27.724944,4096.13,False,152.3687,10.80276,379.1744,590,1784710389.7495513,25.49168398,51.44812133,11.2,1784710388710,343.89,1.0
35.10633,4.186595,27.822912,4097.7,False,146.976,10.81531,378.8796,590,1784710389.7495513,25.49168398,51.44812133,11.2,1784710388710,343.89,1.0
35.07612,4.232216,27.92088,4100.84,False,148.4497,10.82702,378.7598,590,1784710390.1785045,25.49173772,51.4480887,10.9,1784710389725,344.9,1.0
35.07185,4.32783,28.018848,4102.41,False,151.785,10.84157,378.3963,591,1784710390.7048922,25.49179386,51.44805258,10.58,1784710390736,345.91,1.0
35.06265,4.285059,28.116816,4105.55,False,150.2455,10.85395,378.254,591,1784710390.957997,25.49179386,51.44805258,10.58,1784710390736,345.91,1.0
35.06704,4.320902,28.214784,4107.12,False,151.5212,10.86738,377.931,591,1784710391.398065,25.49179386,51.44805258,10.58,1784710390736,345.91,1.0
35.1037,4.171293,28.312752,4110.26,False,146.4278,10.88055,377.7622,591,1784710391.398065,25.49179386,51.44805258,10.58,1784710390736,345.91,1.0
35.10531,4.169281,28.312752,4113.4,False,146.3639,10.8922,377.6464,592,1784710391.8268614,25.49187476,51.44800819,10.3,1784710391747,346.92,1.0
35.06629,4.269775,28.41072,4114.97,False,149.7252,10.90639,377.299,592,1784710392.1281364,25.49187476,51.44800819,10.3,1784710391747,346.92,1.0
35.07667,4.306002,28.508688,4118.11,False,151.0402,10.92061,377.0952,592,1784710392.5362687,25.49187476,51.44800819,10.3,1784710391747,346.92,1.0
35.11706,4.168613,28.606656,4121.25,False,146.3894,10.9335,376.9379,593,1784710392.5372589,25.49187476,51.44800819,10.3,1784710391747,346.92,1.0
35.01199,4.432885,28.704624,4122.82,False,155.2041,10.94795,376.5837,593,1784710393.0736315,25.49193821,51.44797243,10.3,1784710392757,347.93,1.0
35.04258,4.360593,28.802592,4125.96,False,152.8064,10.96128,376.4122,593,1784710393.450982,25.49193821,51.44797243,10.3,1784710392757,347.93,1.0
35.06433,4.408556,28.90056,4129.1,False,154.5831,10.97575,376.2021,594,1784710393.6385577,25.49193821,51.44797243,10.3,1784710392757,347.93,1.0
35.11138,4.242983,28.998528,4130.67,False,148.977,10.98864,375.9037,594,1784710393.8315568,25.49199902,51.44793468,10.3,1784710393769,348.95,1.0
35.079,4.285062,29.096496,4133.81,False,150.3157,11.00278,375.706,594,1784710394.2026556,25.49199902,51.44793468,10.3,1784710393769,348.95,1.0
35.10626,4.252894,29.194464,4136.95,False,149.3032,11.01597,375.5411,595,1784710394.9017923,25.49206269,51.44789887,10.3,1784710394783,349.96,1.0
35.04412,4.352685,29.292432,4138.52,False,152.536,11.02948,375.2235,595,1784710395.516903,25.49206269,51.44789887,10.3,1784710394783,349.96,1.0
35.09589,4.34138,29.3904,4141.66,False,152.3646,11.04376,375.0226,595,1784710395.9276547,25.49206269,51.44789887,10.3,1784710394783,349.96,1.0
35.12244,4.171274,29.3904,4143.23,False,146.5053,11.05525,374.7749,596,1784710395.9286585,25.49206269,51.44789887,10.3,1784710394783,349.96,1.0
35.01289,4.446665,29.488368,4146.37,False,155.6906,11.06998,374.5598,596,1784710395.9286585,25.49206269,51.44789887,10.3,1784710394783,349.96,1.0
35.00727,4.437066,29.586336,4149.51,False,155.3296,11.08421,374.3623,596,1784710396.4537013,25.49212589,51.44786339,10.2,1784710395793,350.97,1.0
35.09609,4.24204,29.684304,4152.65,False,148.879,11.09745,374.1986,597,1784710396.863631,25.49219045,51.44783162,10.1,1784710396807,351.98,1.0
35.09363,4.19119,29.782272,4154.22,False,147.0841,11.1096,373.9307,597,1784710396.863631,25.49219045,51.44783162,10.1,1784710396807,351.98,1.0
35.0556,4.38531,29.88024,4157.36,False,153.7297,11.12425,373.7205,597,1784710397.2757714,25.49219045,51.44783162,10.1,1784710396807,351.98,1.0
35.1389,4.115563,29.88024,4160.5,False,144.6164,11.13692,373.5773,598,1784710397.6903706,25.49219045,51.44783162,10.1,1784710396807,351.98,1.0
35.13442,4.167661,29.978208,4162.07,False,146.4284,11.14864,373.3254,598,1784710397.6913908,25.49219045,51.44783162,10.1,1784710396807,351.98,1.0
35.0877,4.209164,30.076176,4165.21,False,147.6899,11.16031,373.2163,598,1784710398.1074564,25.49227321,51.44778611,10.2,1784710397821,353.0,1.0
35.13163,4.097969,30.174144,4168.35,False,143.9683,11.17431,373.0297,598,1784710398.4858694,25.49227321,51.44778611,10.2,1784710397821,353.0,1.0
35.18751,3.989504,30.174144,4169.92,False,140.3807,11.18777,372.7213,599,1784710398.701267,25.49227321,51.44778611,10.2,1784710397821,353.0,1.0
35.04901,4.369183,30.272112,4173.06,False,153.1355,11.20007,372.5923,599,1784710398.9373076,25.49233957,51.4477486,10.49,1784710398832,354.01,1.0
35.06263,4.302218,30.37008,4176.2,False,150.8471,11.21249,372.4596,599,1784710399.3076482,25.49233957,51.4477486,10.49,1784710398832,354.01,1.0
35.03719,4.337969,30.468048,4177.77,False,151.9902,11.22558,372.1652,600,1784710399.9589984,25.49240284,51.44770883,10.7,1784710399837,355.01,1.0
35.09152,4.299733,30.468048,4180.91,False,150.8842,11.24007,371.9648,600,1784710400.143154,25.49240284,51.44770883,10.7,1784710399837,355.01,1.0
35.09592,4.185366,30.566016,4184.05,False,146.8893,11.25399,371.7837,600,1784710400.5526345,25.49240284,51.44770883,10.7,1784710399837,355.01,1.0
35.06025,4.267225,30.663984,4187.19,False,149.61,11.26607,371.6638,601,1784710400.553589,25.49240284,51.44770883,10.7,1784710399837,355.01,1.0
35.07256,4.358397,30.761952,4188.76,False,152.8601,11.28077,371.3186,601,1784710400.9929607,25.49246738,51.44766481,10.9,1784710400851,356.03,1.0
35.11666,4.227619,30.85992,4191.9,False,148.4599,11.29406,371.1597,601,1784710401.4112864,25.49246738,51.44766481,10.9,1784710400851,356.03,1.0
35.05917,4.38006,30.85992,4195.04,False,153.5613,11.30617,371.0399,602,1784710401.6003876,25.49246738,51.44766481,10.9,1784710400851,356.03,1.0
35.17179,4.11365,30.957888,4198.18,False,144.6844,11.31974,370.8725,602,1784710401.802115,25.49253076,51.44762188,10.9,1784710401860,357.04,1.0
35.17832,3.985947,31.055856,4199.75,False,140.2189,11.33273,370.5859,602,1784710402.2374215,25.49253076,51.44762188,10.9,1784710401860,357.04,1.0
35.08117,4.304813,31.055856,4202.89,False,151.0179,11.34461,370.4746,603,1784710402.4272656,25.49253076,51.44762188,10.9,1784710401860,357.04,1.0
35.00083,4.444231,31.153824,4206.03,False,155.5518,11.35881,370.2879,603,1784710402.75734,25.49259792,51.44758573,10.8,1784710402870,358.05,1.0
35.11034,4.260772,31.251792,4209.17,False,149.5972,11.37204,370.1332,603,1784710403.2464914,25.49259792,51.44758573,10.8,1784710402870,358.05,1.0
35.05663,4.30657,31.34976,4210.74,False,150.9738,11.38575,369.8254,604,1784710403.4376478,25.49259792,51.44758573,10.8,1784710402870,358.05,1.0
35.10955,4.107929,31.34976,4213.88,False,144.2275,11.39922,369.6639,604,1784710403.7586415,25.49269375,51.44754057,10.5,1784710403885,359.06,1.0
35.09179,4.355379,31.447728,4217.02,False,152.838,11.41256,369.5069,604,1784710404.0478811,25.49269375,51.44754057,10.5,1784710403885,359.06,1.0
35.12741,4.1729,31.545696,4220.16,False,146.5832,11.42548,369.3639,605,1784710404.4239068,25.49269375,51.44754057,10.5,1784710403885,359.06,1.0
34.99256,4.567922,31.643664,4221.73,False,159.8433,11.43858,369.0782,605,1784710404.6537936,25.49269375,51.44754057,10.5,1784710403885,359.06,1.0
35.03214,4.439511,31.643664,4224.87,False,155.5256,11.45125,368.944,605,1784710404.9500473,25.49276622,51.44752049,10.2,1784710404899,360.08,1.0
34.94964,4.499306,31.741632,4228.01,False,157.2491,11.46439,368.795,605,1784710405.3180149,25.49276622,51.44752049,10.2,1784710404899,360.08,1.0
34.98554,4.559986,31.8396,4229.58,False,159.5336,11.47741,368.5135,606,1784710405.5436802,25.49276622,51.44752049,10.2,1784710404899,360.08,1.0
35.01731,4.368753,31.8396,4232.72,False,152.982,11.48955,368.3974,606,1784710405.830342,25.49283919,51.44750979,10.0,1784710405914,361.09,1.0
35.00836,4.393449,31.937568,4235.86,False,153.8074,11.50192,368.2742,606,1784710406.3201056,25.49283919,51.44750979,10.0,1784710405914,361.09,1.0
35.12263,4.201573,32.035536,4239.0,False,147.5703,11.51574,368.1049,607,1784710406.584016,25.49283919,51.44750979,10.0,1784710405914,361.09,1.0
35.17398,4.007812,32.035536,4242.14,False,140.9707,11.52921,367.9472,607,1784710406.8035393,25.49290036,51.44752211,9.8,1784710406924,362.1,1.0
35.07486,4.263625,32.133504,4243.71,False,149.546,11.54279,367.6503,607,1784710407.2919884,25.49290036,51.44752211,9.8,1784710406924,362.1,1.0
35.08159,4.349388,32.231472,4246.85,False,152.5834,11.55471,367.5428,608,1784710407.4758787,25.49290036,51.44752211,9.8,1784710406924,362.1,1.0
35.05506,4.310597,32.231472,4249.99,False,151.1082,11.56779,367.3986,608,1784710407.741228,25.49301932,51.44753146,9.6,1784710407933,363.11,1.0
35.03095,4.439463,32.32944,4251.56,False,155.5186,11.57994,367.1487,608,1784710408.0035298,25.49301932,51.44753146,9.6,1784710407933,363.11,1.0
35.09749,4.258073,32.427408,4254.7,False,149.4477,11.59304,367.0047,609,1784710408.3775485,25.49301932,51.44753146,9.6,1784710407933,363.11,1.0
34.96169,4.547147,32.427408,4257.84,False,158.9759,11.60772,366.8111,609,1784710408.648084,25.49301932,51.44753146,9.6,1784710407933,363.11,1.0
35.09189,4.252426,32.525376,4260.98,False,149.2257,11.62024,366.6861,609,1784710408.959211,25.49309241,51.44756522,9.85,1784710408949,364.13,1.0
35.11506,4.328521,32.623344,4264.12,False,151.9963,11.63495,366.4923,610,1784710409.359644,25.49309241,51.44756522,9.85,1784710408949,364.13,1.0
35.10638,4.242111,32.623344,4267.26,False,148.9252,11.64888,366.3236,610,1784710409.6359892,25.49309241,51.44756522,9.85,1784710408949,364.13,1.0
35.0423,4.377526,32.721312,4270.4,False,153.3986,11.66265,366.1603,610,1784710409.9673991,25.49316297,51.44761299,10.46,1784710409959,365.14,1.0
35.07993,4.250993,32.81928,4271.97,False,149.1245,11.67483,365.9128,610,1784710410.744511,25.49316297,51.44761299,10.46,1784710409959,365.14,1.0
35.0597,4.339132,32.81928,4275.11,False,152.1287,11.68717,365.7951,611,1784710410.9271927,25.49316297,51.44761299,10.46,1784710409959,365.14,1.0
35.03605,4.358665,32.917248,4278.25,False,152.7104,11.69942,365.6805,611,1784710410.9277315,25.49316297,51.44761299,10.46,1784710409959,365.14,1.0
35.0347,4.392746,32.917248,4279.82,False,153.8985,11.71233,365.4115,611,1784710411.7355497,25.49323213,51.44768255,11.34,1784710410970,366.15,1.0
35.09989,4.283253,33.015216,4282.96,False,150.3417,11.72424,365.3081,612,1784710412.1531384,25.49323213,51.44768255,11.34,1784710410970,366.15,1.0
35.05553,4.341339,33.113184,4286.1,False,152.1879,11.73613,365.2056,612,1784710412.1531384,25.49323213,51.44768255,11.34,1784710410970,366.15,1.0
35.061,4.326148,33.113184,4289.24,False,151.6791,11.75059,365.0234,612,1784710412.1531384,25.49323213,51.44768255,11.34,1784710410970,366.15,1.0
35.05377,4.357608,33.211152,4292.38,False,152.7506,11.76496,364.8444,613,1784710412.5777946,25.49327788,51.44774046,12.17,1784710411984,367.16,1.0
35.06711,4.43651,33.30912,4295.52,False,155.5756,11.77941,364.6634,613,1784710413.0066662,25.49331365,51.44781413,12.71,1784710412996,368.17,1.0
35.02792,4.462756,33.30912,4298.66,False,156.3211,11.79406,364.4767,613,1784710413.196727,25.49331365,51.44781413,12.71,1784710412996,368.17,1.0
35.13001,4.126732,33.407088,4301.8,False,144.9721,11.8064,364.3617,614,1784710413.5934525,25.49331365,51.44781413,12.71,1784710412996,368.17,1.0
35.08858,4.278308,33.407088,4303.37,False,150.1198,11.81881,364.112,614,1784710413.7867074,25.49331365,51.44781413,12.71,1784710412996,368.17,1.0
35.05184,4.351248,33.505056,4306.51,False,152.5192,11.83171,363.9804,614,1784710413.9815974,25.49334014,51.44788271,12.8,1784710414012,369.19,1.0
36.58696,0.07341827,33.407088,4309.65,False,2.686151,11.83193,364.239,614,1784710414.3857994,25.49334014,51.44788271,12.8,1784710414012,369.19,1.0
36.58784,0.07100557,33.407088,4312.79,False,2.59794,11.83214,364.4979,615,1784710414.581529,25.49334014,51.44788271,12.8,1784710414012,369.19,1.0
36.56103,0.08208858,33.30912,4314.36,False,3.001243,11.8324,364.6226,615,1784710414.8690104,25.49337041,51.44797466,12.9,1784710415023,370.2,1.0
36.56296,0.08531139,33.211152,4317.5,False,3.119237,11.83268,364.8793,615,1784710415.186395,25.49337041,51.44797466,12.9,1784710415023,370.2,1.0
36.58576,0.06819714,33.211152,4320.64,False,2.495044,11.83291,365.1376,616,1784710415.5572329,25.49337041,51.44797466,12.9,1784710415023,370.2,1.0
36.5661,0.08166988,33.113184,4323.78,False,2.986349,11.8332,365.394,616,1784710415.857168,25.49337041,51.44797466,12.9,1784710415023,370.2,1.0
36.58767,0.07656941,33.015216,4326.92,False,2.801496,11.83342,365.6525,616,1784710416.2312417,25.49338803,51.44804902,13.1,1784710416035,371.21,1.0
36.55295,0.07702638,33.015216,4330.06,False,2.815541,11.83366,365.9105,617,1784710416.5976186,25.49338803,51.44804902,13.1,1784710416035,371.21,1.0
36.55344,0.07865066,32.917248,4331.63,False,2.874952,11.8339,366.0357,617,1784710416.7805955,25.49338803,51.44804902,13.1,1784710416035,371.21,1.0
36.575,0.07899352,32.81928,4334.77,False,2.889188,11.83412,366.2942,617,1784710417.0352566,25.49339659,51.44812143,12.73,1784710417046,372.22,1.0
36.56503,0.07747457,32.81928,4337.91,False,2.83286,11.83439,366.5512,618,1784710417.452548,25.49339659,51.44812143,12.73,1784710417046,372.22,1.0
36.58683,0.07212929,32.721312,4341.05,False,2.638982,11.83461,366.8097,618,1784710417.674291,25.49339659,51.44812143,12.73,1784710417046,372.22,1.0
36.5812,0.08064355,32.623344,4344.19,False,2.950038,11.83487,367.067,618,1784710418.028626,25.49339669,51.44819795,12.3,1784710418047,373.22,1.0
36.57835,0.09527889,32.525376,4347.33,False,3.485145,11.83519,367.3224,619,1784710418.5173807,25.49339669,51.44819795,12.3,1784710418047,373.22,1.0
36.5771,0.0734039,32.525376,4350.47,False,2.684902,11.83544,367.5799,619,1784710418.7131531,25.49339669,51.44819795,12.3,1784710418047,373.22,1.0
36.5838,0.07957728,32.427408,4352.04,False,2.911239,11.83572,367.7039,619,1784710419.007823,25.49338166,51.44827772,11.85,1784710419055,374.23,1.0
36.55276,0.07777021,32.32944,4355.18,False,2.842716,11.83597,367.9614,620,1784710419.48123,25.49338166,51.44827772,11.85,1784710419055,374.23,1.0
36.57502,0.07598246,32.231472,4358.32,False,2.77906,11.83623,368.2186,620,1784710419.7412186,25.49338166,51.44827772,11.85,1784710419055,374.23,1.0
36.55385,0.0904067,32.231472,4361.46,False,3.304713,11.83652,368.4749,620,1784710419.9804392,25.49335734,51.44835216,11.4,1784710420072,375.25,1.0
36.58619,0.08060849,32.133504,4364.6,False,2.949158,11.8368,368.7314,621,1784710420.4539945,25.49335734,51.44835216,11.4,1784710420072,375.25,1.0
36.57638,0.07875297,32.035536,4367.74,False,2.880499,11.83708,368.988,621,1784710420.6722589,25.49335734,51.44835216,11.4,1784710420072,375.25,1.0
36.54839,0.08470394,32.035536,4370.88,False,3.095793,11.83733,369.2454,621,1784710420.9575746,25.49330906,51.44844516,10.82,1784710421083,376.26,1.0
36.57063,0.079468,31.937568,4372.45,False,2.906195,11.83758,369.3703,621,1784710421.2715409,25.49330906,51.44844516,10.82,1784710421083,376.26,1.0
36.57821,0.0817245,31.8396,4375.59,False,2.989336,11.83781,369.6283,622,1784710421.6602602,25.49330906,51.44844516,10.82,1784710421083,376.26,1.0
36.56053,0.06880566,31.8396,4378.73,False,2.515571,11.83804,369.8864,622,1784710421.8671548,25.49330906,51.44844516,10.82,1784710421083,376.26,1.0
36.57497,0.07390048,31.741632,4380.3,False,2.702908,11.83826,370.0121,622,1784710422.1752996,25.49327027,51.44850921,10.5,1784710422095,377.27,1.0
36.53442,0.09988645,31.643664,4383.44,False,3.649294,11.83856,370.268,623,1784710422.578051,25.49327027,51.44850921,10.5,1784710422095,377.27,1.0
36.56946,0.08329098,31.643664,4386.58,False,3.045906,11.83886,370.5239,623,1784710422.816548,25.49327027,51.44850921,10.5,1784710422095,377.27,1.0
36.56919,0.09664905,31.545696,4389.72,False,3.534377,11.83914,370.7803,623,1784710423.5108333,25.49323175,51.4485762,10.2,1784710423098,378.28,1.0
36.57183,0.1055671,31.447728,4391.29,False,3.860782,11.83949,370.902,624,1784710423.6971705,25.49323175,51.4485762,10.2,1784710423098,378.28,1.0
36.5508,0.0585443,31.447728,4394.43,False,2.139841,11.83968,371.1612,624,1784710424.1045406,25.49323175,51.4485762,10.2,1784710423098,378.28,1.0
36.54284,0.08599848,31.34976,4397.57,False,3.142629,11.83993,371.4186,624,1784710424.1045406,25.49323175,51.4485762,10.2,1784710423098,378.28,1.0
36.57016,0.08303657,31.251792,4400.71,False,3.036661,11.8402,371.6753,625,1784710424.5275092,25.49319402,51.44864409,10.09,1784710424107,379.28,1.0
36.60525,0.08168383,31.251792,4402.28,False,2.990057,11.84047,371.7994,625,1784710424.9824,25.49319402,51.44864409,10.09,1784710424107,379.28,1.0
36.58252,0.0671892,31.153824,4405.42,False,2.45795,11.84069,372.0577,625,1784710425.1780477,25.49314947,51.44873991,9.9,1784710425110,380.29,1.0
36.55559,0.09695681,31.055856,4408.56,False,3.544313,11.84098,372.3138,625,1784710425.7880464,25.49314947,51.44873991,9.9,1784710425110,380.29,1.0
36.56381,0.06936738,31.055856,4411.7,False,2.536336,11.84122,372.5714,626,1784710426.1930332,25.49314947,51.44873991,9.9,1784710425110,380.29,1.0
36.55712,0.08119341,30.957888,4413.27,False,2.968197,11.84147,372.6961,626,1784710426.1930332,25.49314947,51.44873991,9.9,1784710425110,380.29,1.0
36.53481,0.08271255,30.85992,4416.41,False,3.021887,11.84175,372.9525,626,1784710426.618204,25.49310778,51.44880874,9.9,1784710426126,381.3,1.0
36.56763,0.08259654,30.85992,4419.55,False,3.02036,11.842,373.2098,627,1784710427.049341,25.49307396,51.44888213,9.87,1784710427132,382.31,1.0
36.5534,0.09316061,30.761952,4422.69,False,3.405337,11.84231,373.4651,627,1784710427.049341,25.49307396,51.44888213,9.87,1784710427132,382.31,1.0
36.55603,0.08074243,30.663984,4424.26,False,2.951623,11.84259,373.5889,627,1784710427.4669278,25.49307396,51.44888213,9.87,1784710427132,382.31,1.0
36.59566,0.07232064,30.663984,4427.4,False,2.646622,11.84284,373.8461,628,1784710427.889918,25.49307396,51.44888213,9.87,1784710427132,382.31,1.0
36.55644,0.06810114,30.566016,4430.54,False,2.489535,11.84308,374.1037,628,1784710428.0787709,25.49302995,51.44895286,10.0,1784710428142,383.32,1.0
36.5654,0.07362041,30.468048,4433.68,False,2.69196,11.84333,374.3609,628,1784710428.3169117,25.49302995,51.44895286,10.0,1784710428142,383.32,1.0
36.56284,0.07920305,30.37008,4436.82,False,2.895888,11.84358,374.6181,629,1784710428.706864,25.49302995,51.44895286,10.0,1784710428142,383.32,1.0
36.58484,0.08329733,30.37008,4438.39,False,3.047419,11.84387,374.7415,629,1784710428.917138,25.49302995,51.44895286,10.0,1784710428142,383.32,1.0
36.58919,0.09125395,30.272112,4441.53,False,3.338908,11.84416,374.9975,629,1784710429.2374566,25.49298879,51.44902084,10.2,1784710429156,384.33,1.0
36.55108,0.07255414,30.174144,4444.67,False,2.651932,11.84439,375.2553,630,1784710430.0371835,25.49298879,51.44902084,10.2,1784710429156,384.33,1.0
36.59291,0.06621767,30.174144,4447.81,False,2.423097,11.84462,375.5131,630,1784710430.2296278,25.49294672,51.44908681,10.4,1784710430158,385.34,1.0
36.58435,0.0764914,30.076176,4449.38,False,2.798388,11.84486,375.638,630,1784710430.2296278,25.49294672,51.44908681,10.4,1784710430158,385.34,1.0
36.58278,0.08946917,29.978208,4452.52,False,3.273031,11.84512,375.8949,631,1784710430.659382,25.49294672,51.44908681,10.4,1784710430158,385.34,1.0
36.58769,0.08152652,29.978208,4455.66,False,2.982867,11.8454,376.1511,631,1784710431.1877236,25.49289841,51.44914436,10.6,1784710431173,386.35,1.0
36.57541,0.07938969,29.88024,4457.23,False,2.90371,11.84566,376.2754,631,1784710431.1877236,25.49289841,51.44914436,10.6,1784710431173,386.35,1.0
36.53918,0.09500789,29.782272,4460.37,False,3.47151,11.84595,376.5312,632,1784710431.6089313,25.49289841,51.44914436,10.6,1784710431173,386.35,1.0
36.56243,0.07967532,29.782272,4461.94,False,2.913123,11.84619,376.6561,632,1784710432.0271516,25.49284549,51.44919563,10.9,1784710432186,387.36,1.0
36.54322,0.08360584,29.684304,4465.08,False,3.055227,11.84648,376.912,632,1784710432.2142942,25.49284549,51.44919563,10.9,1784710432186,387.36,1.0
36.55949,0.07484895,29.586336,4468.22,False,2.736439,11.84673,377.1691,633,1784710432.583104,25.49284549,51.44919563,10.9,1784710432186,387.36,1.0
36.56258,0.07013055,29.586336,4471.36,False,2.564154,11.84697,377.4265,633,1784710432.7680895,25.49284549,51.44919563,10.9,1784710432186,387.36,1.0
36.60408,0.07590515,29.488368,4472.93,False,2.778438,11.84723,377.5507,633,1784710433.079501,25.49278861,51.44924919,11.24,1784710433200,388.38,1.0
36.57678,0.06999855,29.3904,4476.07,False,2.560322,11.84745,377.8087,634,1784710433.6178892,25.49278861,51.44924919,11.24,1784710433200,388.38,1.0
36.55305,0.07429084,29.3904,4479.21,False,2.715557,11.84769,378.0661,634,1784710433.8027256,25.49278861,51.44924919,11.24,1784710433200,388.38,1.0
36.59719,0.06879674,29.292432,4480.78,False,2.517767,11.8479,378.1919,634,1784710434.008511,25.49272019,51.44931551,11.5,1784710434211,389.39,1.0
36.56213,0.07852007,29.292432,4483.92,False,2.870861,11.84814,378.4493,635,1784710434.308139,25.49272019,51.44931551,11.5,1784710434211,389.39,1.0
36.58018,0.06341156,29.194464,4485.49,False,2.319606,11.84834,378.5754,635,1784710434.6987348,25.49272019,51.44931551,11.5,1784710434211,389.39,1.0
36.57936,0.09031163,29.096496,4488.63,False,3.303542,11.84863,378.8311,635,1784710434.938117,25.49272019,51.44931551,11.5,1784710434211,389.39,1.0
36.57169,0.08753527,29.096496,4491.77,False,3.201313,11.8489,379.0875,635,1784710435.2974248,25.49266756,51.44936505,11.5,1784710435224,390.4,1.0
36.57835,0.08404862,28.998528,4493.34,False,3.07436,11.84916,379.2117,636,1784710435.7873242,25.49266756,51.44936505,11.5,1784710435224,390.4,1.0
36.59791,0.08573007,28.90056,4496.48,False,3.137541,11.84945,379.4674,636,1784710435.9799984,25.49266756,51.44936505,11.5,1784710435224,390.4,1.0
36.58146,0.0931838,28.90056,4499.62,False,3.408799,11.84978,379.7218,636,1784710436.2292871,25.49261912,51.44942396,11.5,1784710436240,391.42,1.0
36.58652,0.08904724,28.802592,4501.19,False,3.257929,11.85009,379.8444,637,1784710436.8375883,25.49261912,51.44942396,11.5,1784710436240,391.42,1.0
36.6111,0.07650312,28.704624,4504.33,False,2.800863,11.85033,380.1017,637,1784710437.0297954,25.49261912,51.44942396,11.5,1784710436240,391.42,1.0
36.5599,0.07145591,28.704624,4507.47,False,2.612421,11.85056,380.3592,637,1784710437.2185895,25.49257248,51.44948113,11.6,1784710437249,392.43,1.0
36.56731,0.08065424,28.606656,4509.04,False,2.949309,11.85083,380.4831,638,1784710437.6391616,25.49257248,51.44948113,11.6,1784710437249,392.43,1.0
36.58853,0.09172771,28.508688,4512.18,False,3.356182,11.85115,380.7377,638,1784710437.878456,25.49257248,51.44948113,11.6,1784710437249,392.43,1.0
36.6285,0.07218807,28.508688,4515.32,False,2.644141,11.8514,380.9947,638,1784710438.20987,25.49252246,51.44954062,11.6,1784710438260,393.44,1.0
36.57875,0.08071462,28.41072,4516.89,False,2.95244,11.85166,381.1188,639,1784710438.6280582,25.49252246,51.44954062,11.6,1784710438260,393.44,1.0
36.59621,0.07519188,28.312752,4520.03,False,2.751738,11.85189,381.3763,639,1784710438.829959,25.49252246,51.44954062,11.6,1784710438260,393.44,1.0
36.55727,0.07128589,28.312752,4521.6,False,2.606018,11.85211,381.5017,639,1784710439.125774,25.49247895,51.44959554,11.7,1784710439274,394.45,1.0
