,model,season,region_id,source,term,value
2381,MPI-ESM1-2-LR,MAM,38,dynamical,uncalibrated change,-0.002942834340647726
2382,MPI-ESM1-2-LR,MAM,38,nonlinear,bias,-0.018404286887996908
2383,MPI-ESM1-2-LR,MAM,38,nonlinear,change,-0.002847508694991102
2384,MPI-ESM1-2-LR,MAM,38,nonlinear,uncalibrated change,-0.00075473099788116
2385,MPI-ESM1-2-LR,MAM,39,conversion,bias,-0.0346030746499262
2386,MPI-ESM1-2-LR,MAM,39,conversion,change,0.017902040222699027
2387,MPI-ESM1-2-LR,MAM,39,conversion,uncalibrated change,0.007800160118443537
2388,MPI-ESM1-2-LR,MAM,39,dynamical,bias,0.030558886976468035
2389,MPI-ESM1-2-LR,MAM,39,dynamical,change,-0.01603684777047992
2390,MPI-ESM1-2-LR,MAM,39,dynamical,uncalibrated change,-0.005323754590587249
2391,MPI-ESM1-2-LR,MAM,39,nonlinear,bias,-0.020236709480784924
2392,MPI-ESM1-2-LR,MAM,39,nonlinear,change,-0.0043666723352863025
2393,MPI-ESM1-2-LR,MAM,39,nonlinear,uncalibrated change,-0.001360352180104336
2394,MPI-ESM1-2-LR,SON,1,conversion,bias,-0.001959456271657715
2395,MPI-ESM1-2-LR,SON,1,conversion,change,0.01220048930778956
2396,MPI-ESM1-2-LR,SON,1,conversion,uncalibrated change,0.013226564759664465
2397,MPI-ESM1-2-LR,SON,1,dynamical,bias,0.015757087111474558
2398,MPI-ESM1-2-LR,SON,1,dynamical,change,-0.01314374402905429
2399,MPI-ESM1-2-LR,SON,1,dynamical,uncalibrated change,-0.012644077705460922
2400,MPI-ESM1-2-LR,SON,1,nonlinear,bias,-0.000498617540803547
2401,MPI-ESM1-2-LR,SON,1,nonlinear,change,-0.0018549006092037628
2402,MPI-ESM1-2-LR,SON,1,nonlinear,uncalibrated change,-0.0017260589304827348
2403,MPI-ESM1-2-LR,SON,3,conversion,bias,-0.013670423672779396
2404,MPI-ESM1-2-LR,SON,3,conversion,change,0.008461243884122952
2405,MPI-ESM1-2-LR,SON,3,conversion,uncalibrated change,0.006199910327024444
2406,MPI-ESM1-2-LR,SON,3,dynamical,bias,0.011822834962936703
2407,MPI-ESM1-2-LR,SON,3,dynamical,change,-0.011951369651899022
2408,MPI-ESM1-2-LR,SON,3,dynamical,uncalibrated change,-0.0111874586596128
2409,MPI-ESM1-2-LR,SON,3,nonlinear,bias,0.0008047876670416532
2410,MPI-ESM1-2-LR,SON,3,nonlinear,change,-0.0013256620317796824
2411,MPI-ESM1-2-LR,SON,3,nonlinear,uncalibrated change,-0.0011775017359007373
2412,MPI-ESM1-2-LR,SON,4,conversion,bias,-0.04467800987117854
2413,MPI-ESM1-2-LR,SON,4,conversion,change,0.024451444674473802
2414,MPI-ESM1-2-LR,SON,4,conversion,uncalibrated change,0.004130756792296172
2415,MPI-ESM1-2-LR,SON,4,dynamical,bias,-0.010179708797513874
2416,MPI-ESM1-2-LR,SON,4,dynamical,change,0.006778848512291246
2417,MPI-ESM1-2-LR,SON,4,dynamical,uncalibrated change,0.0006285416090981866
2418,MPI-ESM1-2-LR,SON,4,nonlinear,bias,0.009203607797190233
2419,MPI-ESM1-2-LR,SON,4,nonlinear,change,0.0025208956523365056
2420,MPI-ESM1-2-LR,SON,4,nonlinear,uncalibrated change,0.0004263960728017067
2421,MPI-ESM1-2-LR,SON,5,conversion,bias,-0.019173564271693744
2422,MPI-ESM1-2-LR,SON,5,conversion,change,0.02208715346159423
2423,MPI-ESM1-2-LR,SON,5,conversion,uncalibrated change,0.013348147591003683
2424,MPI-ESM1-2-LR,SON,5,dynamical,bias,-0.00730495080325517
2425,MPI-ESM1-2-LR,SON,5,dynamical,change,0.002222992040168604
2426,MPI-ESM1-2-LR,SON,5,dynamical,uncalibrated change,0.001229984821963909
2427,MPI-ESM1-2-LR,SON,5,nonlinear,bias,0.003523692120125963
2428,MPI-ESM1-2-LR,SON,5,nonlinear,change,0.0007124525477533961
2429,MPI-ESM1-2-LR,SON,5,nonlinear,uncalibrated change,0.0003945459733449425
2430,MPI-ESM1-2-LR,SON,6,conversion,bias,-0.01743230512575976
2431,MPI-ESM1-2-LR,SON,6,conversion,change,0.02433114149170319
2432,MPI-ESM1-2-LR,SON,6,conversion,uncalibrated change,0.015792657445084114
2433,MPI-ESM1-2-LR,SON,6,dynamical,bias,-0.0013767533125634398
2434,MPI-ESM1-2-LR,SON,6,dynamical,change,0.0015542857716700183
2435,MPI-ESM1-2-LR,SON,6,dynamical,uncalibrated change,0.0005760925912779268
2436,MPI-ESM1-2-LR,SON,6,nonlinear,bias,0.0012150191051534308
2437,MPI-ESM1-2-LR,SON,6,nonlinear,change,0.0007231320812067089
2438,MPI-ESM1-2-LR,SON,6,nonlinear,uncalibrated change,0.00027303012509680683
2439,MPI-ESM1-2-LR,SON,7,conversion,bias,-0.02081107541261271
2440,MPI-ESM1-2-LR,SON,7,conversion,change,0.012786836853800358
2441,MPI-ESM1-2-LR,SON,7,conversion,uncalibrated change,0.010614346998311796
2442,MPI-ESM1-2-LR,SON,7,dynamical,bias,0.01092363470662584
2443,MPI-ESM1-2-LR,SON,7,dynamical,change,-0.009425100224317652
2444,MPI-ESM1-2-LR,SON,7,dynamical,uncalibrated change,-0.006179858534332071
2445,MPI-ESM1-2-LR,SON,7,nonlinear,bias,-0.0029093981778085345
2446,MPI-ESM1-2-LR,SON,7,nonlinear,change,-0.0029397456503202205
2447,MPI-ESM1-2-LR,SON,7,nonlinear,uncalibrated change,-0.001953291922277346
2448,MPI-ESM1-2-LR,SON,8,conversion,bias,-0.028480950057367276
2449,MPI-ESM1-2-LR,SON,8,conversion,change,0.023532179525102496
2450,MPI-ESM1-2-LR,SON,8,conversion,uncalibrated change,0.012060628284505414
2451,MPI-ESM1-2-LR,SON,8,dynamical,bias,0.008937865118288842
2452,MPI-ESM1-2-LR,SON,8,dynamical,change,-0.009805389684008046
2453,MPI-ESM1-2-LR,SON,8,dynamical,uncalibrated change,-0.004216165262671779
2454,MPI-ESM1-2-LR,SON,8,nonlinear,bias,-0.004991722204424367
2455,MPI-ESM1-2-LR,SON,8,nonlinear,change,-0.005042318935531687
2456,MPI-ESM1-2-LR,SON,8,nonlinear,uncalibrated change,-0.0021613009239769454
2457,MPI-ESM1-2-LR,SON,9,conversion,bias,-0.026305150449973766
2458,MPI-ESM1-2-LR,SON,9,conversion,change,0.015659131174481537
2459,MPI-ESM1-2-LR,SON,9,conversion,uncalibrated change,0.00927235512253916
2460,MPI-ESM1-2-LR,SON,9,dynamical,bias,0.012248097906976023
2461,MPI-ESM1-2-LR,SON,9,dynamical,change,-0.006255279251029614
2462,MPI-ESM1-2-LR,SON,9,dynamical,uncalibrated change,-0.002734147962575955
2463,MPI-ESM1-2-LR,SON,9,nonlinear,bias,-0.006913751036501493
2464,MPI-ESM1-2-LR,SON,9,nonlinear,change,-0.0021512065195173243
2465,MPI-ESM1-2-LR,SON,9,nonlinear,uncalibrated change,-0.0009463813146304668
2466,MPI-ESM1-2-LR,SON,10,conversion,bias,-0.009160565441900918
2467,MPI-ESM1-2-LR,SON,10,conversion,change,0.012684200789579525
2468,MPI-ESM1-2-LR,SON,10,conversion,uncalibrated change,0.015252156777956827
2469,MPI-ESM1-2-LR,SON,10,dynamical,bias,0.012427332194827632
2470,MPI-ESM1-2-LR,SON,10,dynamical,change,-0.007405410301947153
2471,MPI-ESM1-2-LR,SON,10,dynamical,uncalibrated change,-0.006879452878545729
2472,MPI-ESM1-2-LR,SON,10,nonlinear,bias,-0.00012243752164096012
2473,MPI-ESM1-2-LR,SON,10,nonlinear,change,-0.0024056425471680803
2474,MPI-ESM1-2-LR,SON,10,nonlinear,uncalibrated change,-0.002255222173173276
2475,MPI-ESM1-2-LR,SON,11,conversion,bias,-0.04529687515175402
2476,MPI-ESM1-2-LR,SON,11,conversion,change,0.0238488853923163
2477,MPI-ESM1-2-LR,SON,11,conversion,uncalibrated change,0.004510115042670741
2478,MPI-ESM1-2-LR,SON,11,dynamical,bias,0.005732643171706334
2479,MPI-ESM1-2-LR,SON,11,dynamical,change,-0.010456244648292253
2480,MPI-ESM1-2-LR,SON,11,dynamical,uncalibrated change,-0.0011446171271870082
2481,MPI-ESM1-2-LR,SON,11,nonlinear,bias,-0.005024551739170816
2482,MPI-ESM1-2-LR,SON,11,nonlinear,change,-0.005712034887187643
2483,MPI-ESM1-2-LR,SON,11,nonlinear,uncalibrated change,-0.0009057181502352497
2484,MPI-ESM1-2-LR,SON,12,conversion,bias,-0.039376299113814225
2485,MPI-ESM1-2-LR,SON,12,conversion,change,0.030994289437302446
2486,MPI-ESM1-2-LR,SON,12,conversion,uncalibrated change,0.007969177945629981
2487,MPI-ESM1-2-LR,SON,12,dynamical,bias,0.007451520861080918
2488,MPI-ESM1-2-LR,SON,12,dynamical,change,-0.009122146580441274
2489,MPI-ESM1-2-LR,SON,12,dynamical,uncalibrated change,-0.0020743018965943844
2490,MPI-ESM1-2-LR,SON,12,nonlinear,bias,-0.005703868071565196
2491,MPI-ESM1-2-LR,SON,12,nonlinear,change,-0.00559017321629341
2492,MPI-ESM1-2-LR,SON,12,nonlinear,uncalibrated change,-0.001288221920581893
2493,MPI-ESM1-2-LR,SON,13,conversion,bias,-0.030423121994024492
2494,MPI-ESM1-2-LR,SON,13,conversion,change,0.020807248522748758
2495,MPI-ESM1-2-LR,SON,13,conversion,uncalibrated change,0.00811990791233054
2496,MPI-ESM1-2-LR,SON,13,dynamical,bias,-0.0007079476399103366
2497,MPI-ESM1-2-LR,SON,13,dynamical,change,0.002325002289978148
2498,MPI-ESM1-2-LR,SON,13,dynamical,uncalibrated change,0.0009087710774322671
2499,MPI-ESM1-2-LR,SON,13,nonlinear,bias,0.0005202390231042155
2500,MPI-ESM1-2-LR,SON,13,nonlinear,change,0.000997784185922495
2501,MPI-ESM1-2-LR,SON,13,nonlinear,uncalibrated change,0.0003893694516758778
2502,MPI-ESM1-2-LR,SON,14,conversion,bias,-0.03932906440187905
2503,MPI-ESM1-2-LR,SON,14,conversion,change,0.021636534897601107
2504,MPI-ESM1-2-LR,SON,14,conversion,uncalibrated change,0.004505459275974116
2505,MPI-ESM1-2-LR,SON,14,dynamical,bias,-0.00935573789306948
2506,MPI-ESM1-2-LR,SON,14,dynamical,change,0.008805917537077101
2507,MPI-ESM1-2-LR,SON,14,dynamical,uncalibrated change,0.0018417827047788387
2508,MPI-ESM1-2-LR,SON,14,nonlinear,bias,0.007563174216798718
2509,MPI-ESM1-2-LR,SON,14,nonlinear,change,0.002970586039706491
2510,MPI-ESM1-2-LR,SON,14,nonlinear,uncalibrated change,0.0006220290384194441
2511,MPI-ESM1-2-LR,SON,15,conversion,bias,0.0
2512,MPI-ESM1-2-LR,SON,15,conversion,change,0.0
2513,MPI-ESM1-2-LR,SON,15,conversion,uncalibrated change,0.0
2514,MPI-ESM1-2-LR,SON,15,dynamical,bias,0.0
2515,MPI-ESM1-2-LR,SON,15,dynamical,change,0.0
2516,MPI-ESM1-2-LR,SON,15,dynamical,uncalibrated change,0.0
2517,MPI-ESM1-2-LR,SON,15,nonlinear,bias,0.0
2518,MPI-ESM1-2-LR,SON,15,nonlinear,change,0.0
2519,MPI-ESM1-2-LR,SON,15,nonlinear,uncalibrated change,0.0
2520,MPI-ESM1-2-LR,SON,16,conversion,bias,0.0
2521,MPI-ESM1-2-LR,SON,16,conversion,change,0.0
2522,MPI-ESM1-2-LR,SON,16,conversion,uncalibrated change,0.0
2523,MPI-ESM1-2-LR,SON,16,dynamical,bias,0.0
2524,MPI-ESM1-2-LR,SON,16,dynamical,change,0.0
2525,MPI-ESM1-2-LR,SON,16,dynamical,uncalibrated change,0.0
2526,MPI-ESM1-2-LR,SON,16,nonlinear,bias,0.0
2527,MPI-ESM1-2-LR,SON,16,nonlinear,change,0.0
2528,MPI-ESM1-2-LR,SON,16,nonlinear,uncalibrated change,0.0
2529,MPI-ESM1-2-LR,SON,17,conversion,bias,0.010822565919923182
2530,MPI-ESM1-2-LR,SON,17,conversion,change,0.016774985881542036
2531,MPI-ESM1-2-LR,SON,17,conversion,uncalibrated change,0.023536248103732373
2532,MPI-ESM1-2-LR,SON,17,dynamical,bias,0.007830062709502227
2533,MPI-ESM1-2-LR,SON,17,dynamical,change,-0.002484070760497495
2534,MPI-ESM1-2-LR,SON,17,dynamical,uncalibrated change,-0.0025651897933573623
2535,MPI-ESM1-2-LR,SON,17,nonlinear,bias,0.00036830343498491457
2536,MPI-ESM1-2-LR,SON,17,nonlinear,change,-0.0007848190113485184
2537,MPI-ESM1-2-LR,SON,17,nonlinear,uncalibrated change,-0.0008221235282938795
2538,MPI-ESM1-2-LR,SON,18,conversion,bias,0.005097847045843298
2539,MPI-ESM1-2-LR,SON,18,conversion,change,0.010710644943033306
2540,MPI-ESM1-2-LR,SON,18,conversion,uncalibrated change,0.013938287389318925
2541,MPI-ESM1-2-LR,SON,18,dynamical,bias,0.010416576973657164
2542,MPI-ESM1-2-LR,SON,18,dynamical,change,-0.005191433824552877
2543,MPI-ESM1-2-LR,SON,18,dynamical,uncalibrated change,-0.005619705805280318
2544,MPI-ESM1-2-LR,SON,18,nonlinear,bias,0.0004913093775372795
2545,MPI-ESM1-2-LR,SON,18,nonlinear,change,-0.0011784977893969843
2546,MPI-ESM1-2-LR,SON,18,nonlinear,uncalibrated change,-0.001300020483762769
2547,MPI-ESM1-2-LR,SON,19,conversion,bias,0.005843803498557977
2548,MPI-ESM1-2-LR,SON,19,conversion,change,0.010687912825818149
2549,MPI-ESM1-2-LR,SON,19,conversion,uncalibrated change,0.014976338362108009
2550,MPI-ESM1-2-LR,SON,19,dynamical,bias,0.010551792179047649
2551,MPI-ESM1-2-LR,SON,19,dynamical,change,-0.003967460321945548
2552,MPI-ESM1-2-LR,SON,19,dynamical,uncalibrated change,-0.004479701930064528
2553,MPI-ESM1-2-LR,SON,19,nonlinear,bias,0.0012565524093250688
2554,MPI-ESM1-2-LR,SON,19,nonlinear,change,-0.000983279961151055
2555,MPI-ESM1-2-LR,SON,19,nonlinear,uncalibrated change,-0.0011390798856672094
2556,MPI-ESM1-2-LR,SON,20,conversion,bias,0.012845407624492024
2557,MPI-ESM1-2-LR,SON,20,conversion,change,0.01069163455630608
2558,MPI-ESM1-2-LR,SON,20,conversion,uncalibrated change,0.016328837716112255
2559,MPI-ESM1-2-LR,SON,20,dynamical,bias,0.011884046525889974
2560,MPI-ESM1-2-LR,SON,20,dynamical,change,-0.0039922470408976975
2561,MPI-ESM1-2-LR,SON,20,dynamical,uncalibrated change,-0.004907798802245629
2562,MPI-ESM1-2-LR,SON,20,nonlinear,bias,0.0023944207995799122
2563,MPI-ESM1-2-LR,SON,20,nonlinear,change,-0.0010855209270799501
2564,MPI-ESM1-2-LR,SON,20,nonlinear,uncalibrated change,-0.0014027118233688077
2565,MPI-ESM1-2-LR,SON,21,conversion,bias,0.01992240185351026
2566,MPI-ESM1-2-LR,SON,21,conversion,change,0.01309227415443492
2567,MPI-ESM1-2-LR,SON,21,conversion,uncalibrated change,0.017137059729717023
2568,MPI-ESM1-2-LR,SON,21,dynamical,bias,-0.002374060148863402
2569,MPI-ESM1-2-LR,SON,21,dynamical,change,-0.009254283017963955
2570,MPI-ESM1-2-LR,SON,21,dynamical,uncalibrated change,-0.012784826990641164
2571,MPI-ESM1-2-LR,SON,21,nonlinear,bias,-0.0009873468827824796
2572,MPI-ESM1-2-LR,SON,21,nonlinear,change,-0.0024386653504594423
2573,MPI-ESM1-2-LR,SON,21,nonlinear,uncalibrated change,-0.003377611935126308
2574,MPI-ESM1-2-LR,SON,22,conversion,bias,-0.02671470059024087
2575,MPI-ESM1-2-LR,SON,22,conversion,change,-0.00346590919199383
2576,MPI-ESM1-2-LR,SON,22,conversion,uncalibrated change,-0.0016371774654684189
2577,MPI-ESM1-2-LR,SON,22,dynamical,bias,-0.0004961484856936142
2578,MPI-ESM1-2-LR,SON,22,dynamical,change,-0.001336306068507083
2579,MPI-ESM1-2-LR,SON,22,dynamical,uncalibrated change,-0.0005029126899897675
2580,MPI-ESM1-2-LR,SON,22,nonlinear,bias,0.00015153940792916035
2581,MPI-ESM1-2-LR,SON,22,nonlinear,change,-0.00014953406269370482
2582,MPI-ESM1-2-LR,SON,22,nonlinear,uncalibrated change,-7.607377962727382e-05
2583,MPI-ESM1-2-LR,SON,23,conversion,bias,0.003188197763533486
2584,MPI-ESM1-2-LR,SON,23,conversion,change,0.010325455247725822
2585,MPI-ESM1-2-LR,SON,23,conversion,uncalibrated change,0.011030078583362439
2586,MPI-ESM1-2-LR,SON,23,dynamical,bias,0.0015361278714394445
2587,MPI-ESM1-2-LR,SON,23,dynamical,change,-0.012015135344574235
2588,MPI-ESM1-2-LR,SON,23,dynamical,uncalibrated change,-0.01457660896026618
2589,MPI-ESM1-2-LR,SON,23,nonlinear,bias,0.0010902801796328822
2590,MPI-ESM1-2-LR,SON,23,nonlinear,change,-0.002282814712953552
2591,MPI-ESM1-2-LR,SON,23,nonlinear,uncalibrated change,-0.0027038368500732417
2592,MPI-ESM1-2-LR,SON,24,conversion,bias,0.0
2593,MPI-ESM1-2-LR,SON,24,conversion,change,0.0
2594,MPI-ESM1-2-LR,SON,24,conversion,uncalibrated change,0.0
2595,MPI-ESM1-2-LR,SON,24,dynamical,bias,0.0
2596,MPI-ESM1-2-LR,SON,24,dynamical,change,0.0
2597,MPI-ESM1-2-LR,SON,24,dynamical,uncalibrated change,0.0
2598,MPI-ESM1-2-LR,SON,24,nonlinear,bias,0.0
2599,MPI-ESM1-2-LR,SON,24,nonlinear,change,0.0
2600,MPI-ESM1-2-LR,SON,24,nonlinear,uncalibrated change,0.0
2601,MPI-ESM1-2-LR,SON,25,conversion,bias,0.0
2602,MPI-ESM1-2-LR,SON,25,conversion,change,0.0
2603,MPI-ESM1-2-LR,SON,25,conversion,uncalibrated change,0.0
2604,MPI-ESM1-2-LR,SON,25,dynamical,bias,0.0
2605,MPI-ESM1-2-LR,SON,25,dynamical,change,0.0
2606,MPI-ESM1-2-LR,SON,25,dynamical,uncalibrated change,0.0
2607,MPI-ESM1-2-LR,SON,25,nonlinear,bias,0.0
2608,MPI-ESM1-2-LR,SON,25,nonlinear,change,0.0
2609,MPI-ESM1-2-LR,SON,25,nonlinear,uncalibrated change,0.0
2610,MPI-ESM1-2-LR,SON,26,conversion,bias,0.030179336171231835
2611,MPI-ESM1-2-LR,SON,26,conversion,change,-0.007266205689902339
2612,MPI-ESM1-2-LR,SON,26,conversion,uncalibrated change,-0.010162738092858394
2613,MPI-ESM1-2-LR,SON,26,dynamical,bias,-0.006846328508049577
2614,MPI-ESM1-2-LR,SON,26,dynamical,change,-0.007483112260095065
2615,MPI-ESM1-2-LR,SON,26,dynamical,uncalibrated change,-0.01192066794581964
2616,MPI-ESM1-2-LR,SON,26,nonlinear,bias,-0.0037573880875626884
2617,MPI-ESM1-2-LR,SON,26,nonlinear,change,0.0006037194036267047
2618,MPI-ESM1-2-LR,SON,26,nonlinear,uncalibrated change,0.0009641897965105793
2619,MPI-ESM1-2-LR,SON,27,conversion,bias,-0.014484109858783295
2620,MPI-ESM1-2-LR,SON,27,conversion,change,-0.007277651268368121
2621,MPI-ESM1-2-LR,SON,27,conversion,uncalibrated change,-0.006110952542931036
2622,MPI-ESM1-2-LR,SON,27,dynamical,bias,-0.006860423173064861
2623,MPI-ESM1-2-LR,SON,27,dynamical,change,-0.006611663589427388
2624,MPI-ESM1-2-LR,SON,27,dynamical,uncalibrated change,-0.006023644971041211
2625,MPI-ESM1-2-LR,SON,27,nonlinear,bias,0.0017296003734372336
2626,MPI-ESM1-2-LR,SON,27,nonlinear,change,0.0022007295619970637
2627,MPI-ESM1-2-LR,SON,27,nonlinear,uncalibrated change,0.0020836728279012232
2628,MPI-ESM1-2-LR,SON,28,conversion,bias,-0.027125115715339876
2629,MPI-ESM1-2-LR,SON,28,conversion,change,-0.0021753944079358485
2630,MPI-ESM1-2-LR,SON,28,conversion,uncalibrated change,-0.0011511265286503246
2631,MPI-ESM1-2-LR,SON,28,dynamical,bias,-0.006335691925800115
2632,MPI-ESM1-2-LR,SON,28,dynamical,change,-0.009279990514512573
2633,MPI-ESM1-2-LR,SON,28,dynamical,uncalibrated change,-0.004971072059665461
2634,MPI-ESM1-2-LR,SON,28,nonlinear,bias,0.0035218863978709247
2635,MPI-ESM1-2-LR,SON,28,nonlinear,change,0.00072661759577711
2636,MPI-ESM1-2-LR,SON,28,nonlinear,uncalibrated change,0.0004054940371011605
2637,MPI-ESM1-2-LR,SON,29,conversion,bias,-0.008888843864717062
2638,MPI-ESM1-2-LR,SON,29,conversion,change,0.012409916824829842
2639,MPI-ESM1-2-LR,SON,29,conversion,uncalibrated change,0.008810243264621095
2640,MPI-ESM1-2-LR,SON,29,dynamical,bias,-0.004300854388170311
2641,MPI-ESM1-2-LR,SON,29,dynamical,change,-0.007976404772125634
2642,MPI-ESM1-2-LR,SON,29,dynamical,uncalibrated change,-0.005689198209753793
2643,MPI-ESM1-2-LR,SON,29,nonlinear,bias,0.000593011743157387
2644,MPI-ESM1-2-LR,SON,29,nonlinear,change,-0.0024043929892136706
2645,MPI-ESM1-2-LR,SON,29,nonlinear,uncalibrated change,-0.0017489540761411175
2646,MPI-ESM1-2-LR,SON,30,conversion,bias,-0.030836647762117583
2647,MPI-ESM1-2-LR,SON,30,conversion,change,0.022691000937957773
2648,MPI-ESM1-2-LR,SON,30,conversion,uncalibrated change,0.008816258041055836
2649,MPI-ESM1-2-LR,SON,30,dynamical,bias,0.0009924110120858938
2650,MPI-ESM1-2-LR,SON,30,dynamical,change,-0.008743209812974554
2651,MPI-ESM1-2-LR,SON,30,dynamical,uncalibrated change,-0.003354712165164594
2652,MPI-ESM1-2-LR,SON,30,nonlinear,bias,-0.0006176632770857314
2653,MPI-ESM1-2-LR,SON,30,nonlinear,change,-0.00391567518910992
2654,MPI-ESM1-2-LR,SON,30,nonlinear,uncalibrated change,-0.0014899936550739085
2655,MPI-ESM1-2-LR,SON,31,conversion,bias,-0.027796501367032184
2656,MPI-ESM1-2-LR,SON,31,conversion,change,0.005313831367616512
2657,MPI-ESM1-2-LR,SON,31,conversion,uncalibrated change,0.0026468128772280963
2658,MPI-ESM1-2-LR,SON,31,dynamical,bias,0.00862102168270036
2659,MPI-ESM1-2-LR,SON,31,dynamical,change,-0.01256275222426662
2660,MPI-ESM1-2-LR,SON,31,dynamical,uncalibrated change,-0.005656123515422993
2661,MPI-ESM1-2-LR,SON,31,nonlinear,bias,-0.004836348675322616
2662,MPI-ESM1-2-LR,SON,31,nonlinear,change,-0.0013985821965516534
2663,MPI-ESM1-2-LR,SON,31,nonlinear,uncalibrated change,-0.0006287067866125584
2664,MPI-ESM1-2-LR,SON,32,conversion,bias,-0.02089829191178136
2665,MPI-ESM1-2-LR,SON,32,conversion,change,-0.001422577101572763
2666,MPI-ESM1-2-LR,SON,32,conversion,uncalibrated change,-0.0008473025239863935
2667,MPI-ESM1-2-LR,SON,32,dynamical,bias,-0.0016975446090583331
2668,MPI-ESM1-2-LR,SON,32,dynamical,change,-0.010230843502216376
2669,MPI-ESM1-2-LR,SON,32,dynamical,uncalibrated change,-0.006293294373933942
2670,MPI-ESM1-2-LR,SON,32,nonlinear,bias,0.0007469451067308944
2671,MPI-ESM1-2-LR,SON,32,nonlinear,change,0.0006232225300537098
2672,MPI-ESM1-2-LR,SON,32,nonlinear,uncalibrated change,0.0003432899935688927
2673,MPI-ESM1-2-LR,SON,33,conversion,bias,0.007212577750110146
2674,MPI-ESM1-2-LR,SON,33,conversion,change,0.006653643471012146
2675,MPI-ESM1-2-LR,SON,33,conversion,uncalibrated change,0.008974966064445072
2676,MPI-ESM1-2-LR,SON,33,dynamical,bias,0.008076071589765674
2677,MPI-ESM1-2-LR,SON,33,dynamical,change,-0.007827917595363023
2678,MPI-ESM1-2-LR,SON,33,dynamical,uncalibrated change,-0.00869235518570151
2679,MPI-ESM1-2-LR,SON,33,nonlinear,bias,0.0010076278259665643
2680,MPI-ESM1-2-LR,SON,33,nonlinear,change,-0.001242080204710248
2681,MPI-ESM1-2-LR,SON,33,nonlinear,uncalibrated change,-0.0013797482441131668
2682,MPI-ESM1-2-LR,SON,34,conversion,bias,0.009726911221295285
2683,MPI-ESM1-2-LR,SON,34,conversion,change,0.00765507654431506
2684,MPI-ESM1-2-LR,SON,34,conversion,uncalibrated change,0.011963362963826328
2685,MPI-ESM1-2-LR,SON,34,dynamical,bias,0.012572639602907583
2686,MPI-ESM1-2-LR,SON,34,dynamical,change,-0.006104155041439518
2687,MPI-ESM1-2-LR,SON,34,dynamical,uncalibrated change,-0.0071185793738369404
2688,MPI-ESM1-2-LR,SON,34,nonlinear,bias,0.0019317994941039662
2689,MPI-ESM1-2-LR,SON,34,nonlinear,change,-0.001007244618083837
2690,MPI-ESM1-2-LR,SON,34,nonlinear,uncalibrated change,-0.0011807825781018427
2691,MPI-ESM1-2-LR,SON,35,conversion,bias,0.01012948876779388
2692,MPI-ESM1-2-LR,SON,35,conversion,change,0.012372933603333592
2693,MPI-ESM1-2-LR,SON,35,conversion,uncalibrated change,0.015873976446905476
2694,MPI-ESM1-2-LR,SON,35,dynamical,bias,0.006469494452035875
2695,MPI-ESM1-2-LR,SON,35,dynamical,change,-0.005554909009088464
2696,MPI-ESM1-2-LR,SON,35,dynamical,uncalibrated change,-0.005879662473089994
2697,MPI-ESM1-2-LR,SON,35,nonlinear,bias,0.00033649023738283284
2698,MPI-ESM1-2-LR,SON,35,nonlinear,change,-0.0016342631187018586
2699,MPI-ESM1-2-LR,SON,35,nonlinear,uncalibrated change,-0.00180790865161271
2700,MPI-ESM1-2-LR,SON,36,conversion,bias,-0.020617791735178477
2701,MPI-ESM1-2-LR,SON,36,conversion,change,0.023806250117815522
2702,MPI-ESM1-2-LR,SON,36,conversion,uncalibrated change,0.015986730617858484
2703,MPI-ESM1-2-LR,SON,36,dynamical,bias,0.0076500336150012675
2704,MPI-ESM1-2-LR,SON,36,dynamical,change,-0.0036320768001203815
2705,MPI-ESM1-2-LR,SON,36,dynamical,uncalibrated change,-0.00197290371452308
2706,MPI-ESM1-2-LR,SON,36,nonlinear,bias,-0.003451193081382682
2707,MPI-ESM1-2-LR,SON,36,nonlinear,change,-0.0017352844187365388
2708,MPI-ESM1-2-LR,SON,36,nonlinear,uncalibrated change,-0.0009477035518918005
2709,MPI-ESM1-2-LR,SON,37,conversion,bias,-0.022673346754896077
2710,MPI-ESM1-2-LR,SON,37,conversion,change,0.012647244349957374
2711,MPI-ESM1-2-LR,SON,37,conversion,uncalibrated change,0.008713491902545945
2712,MPI-ESM1-2-LR,SON,37,dynamical,bias,0.009024572485278017
2713,MPI-ESM1-2-LR,SON,37,dynamical,change,-0.010047420689613732
2714,MPI-ESM1-2-LR,SON,37,dynamical,uncalibrated change,-0.005643452751373813
2715,MPI-ESM1-2-LR,SON,37,nonlinear,bias,-0.003609525597377454
2716,MPI-ESM1-2-LR,SON,37,nonlinear,change,-0.0029976259766983267
2717,MPI-ESM1-2-LR,SON,37,nonlinear,uncalibrated change,-0.001697633219851036
2718,MPI-ESM1-2-LR,SON,38,conversion,bias,-0.03298699611795022
2719,MPI-ESM1-2-LR,SON,38,conversion,change,0.015113512682720667
2720,MPI-ESM1-2-LR,SON,38,conversion,uncalibrated change,0.005588259707019931
2721,MPI-ESM1-2-LR,SON,38,dynamical,bias,0.0022270475472366464
2722,MPI-ESM1-2-LR,SON,38,dynamical,change,-0.009717504676616428
2723,MPI-ESM1-2-LR,SON,38,dynamical,uncalibrated change,-0.0033756508878196954
2724,MPI-ESM1-2-LR,SON,38,nonlinear,bias,-0.0012450616951662557
