latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event
25.49308723346505,51.44878628282273,717.7651605779598,0.7177651605779598,420.2863100559789,213.11748838930856,9.9,123.29242195442907,0.013478005790508129,False
25.49306294011499,51.44882726688119,722.6876910666205,0.7226876910666205,354.0658943946079,195.6088567701021,9.8,124.09329165427113,-0.020120391678374483,False
25.49303797323781,51.44886813069778,727.6413705145197,0.7276413705145197,283.9821530896457,175.18301281417848,9.9,125.09516169202465,-0.05353661576894971,False
25.49301234408984,51.448908537966766,732.5986771509553,0.7325986771509553,349.49362506422403,194.3417443578978,10.0,125.90569195531009,-0.08258382549142937,False
25.492986436985632,51.44894817929592,737.5109645632075,0.7375109645632075,430.87866796187024,215.78634751876385,10.1,126.56165052885797,-0.10524282452542054,False
25.492959990339838,51.448987686013794,742.4475085034792,0.7424475085034792,534.3361086204403,240.2999768556809,10.2,127.0937939104125,-0.11654743693925913,False
25.4929330152667,51.449027209554295,747.4203702551309,0.747420370255131,626.3015721287414,260.158618813934,10.3,127.54642945524051,-0.1139107994732492,False
25.49290611551648,51.449065982185125,752.3280082469244,0.7523280082469244,621.5075327488513,259.1610111133015,10.4,127.99870076230366,-0.1022892207711886,False
25.49287903572765,51.44910438310857,757.2182071060839,0.7572182071060839,668.2824284634919,268.7363958705018,10.5,128.41308967489954,-0.07956848818863164,False
25.4928524134357,51.44914157761094,761.9816225317218,0.7619816225317217,408.19248938098593,210.02885854623747,10.6,129.09082805162967,-0.0720351350321901,False
25.492824725189887,51.44917933524314,766.8629641287677,0.7668629641287676,392.0091204539938,205.82330757165704,10.9,129.82158577201994,-0.03217102877934236,False
25.49279530246385,51.44921842860084,771.9699589700939,0.7719699589700939,1274.1498664819867,371.0707515489656,11.1,130.05252213067217,0.014826444930109421,False
25.492765465004343,51.44925774968299,777.1239498161224,0.7771239498161224,2982.713581418348,567.7435946750904,11.3,130.1518973776076,0.06162369898668671,False
25.492735396891003,51.44929723547895,782.3070454840085,0.7823070454840085,2262.648571129866,494.4871612391452,11.5,130.02128242148297,0.1281315982415831,False
25.49270576242802,51.44933633228214,787.4293087848777,0.7874293087848777,1022.0255211599972,332.3359612112065,11.5,129.73819686323554,0.1835429692209816,False
25.49267720073025,51.44937439406216,792.3955638032867,0.7923955638032867,2270.1684695374734,495.30819212967526,11.5,129.61241716452912,0.2047293298197546,False
25.492648579934425,51.44941270536163,797.3853435398668,0.7973853435398668,2923.450821844058,562.0751222267259,11.5,129.51418654128668,0.23074357695795286,False
25.492619829965747,51.44945132416602,802.4081029395528,0.8024081029395528,2891.913943030709,559.0351942453551,11.5,129.4146772287104,0.24244724658946318,False
25.49259121074993,51.44948990363248,807.4186259033393,0.8074186259033392,3004.9430145555466,569.8552944004764,11.6,129.31903898677416,0.2296116606469283,False
25.492562657954352,51.44952852479652,812.4277471696356,0.8124277471696356,3040.830698305077,573.248052277988,11.6,129.22401625241582,0.21419791159193358,False
25.4925338469526,51.44956762731987,817.4924750774297,0.8174924750774297,3346.469228196458,601.367405356108,11.6,129.13725744318788,0.17770892773927516,False
25.492505132051917,51.449606720094096,822.5497385069222,0.8225497385069221,3210.4538245884823,589.0195115984279,11.7,129.0475634883784,0.07645432473340492,False
25.492476900785707,51.44964527757022,827.5314567600116,0.8275314567600116,2886.781306808828,558.538879588214,11.7,128.9485416671505,0.04508582477477046,False
25.49244871824885,51.44968390474341,832.5152494260784,0.8325152494260785,3095.327168291317,578.3619950192535,11.7,128.85608391265612,-0.028191746855955564,False
25.49242053984421,51.44972265397894,837.5083302704363,0.8375083302704364,3115.4974756976103,580.2433464386427,11.6,128.76399060844977,-0.09311209134732731,False
25.49239232805064,51.44976157701239,842.5173716835642,0.8425173716835642,2615.1824069710024,531.6152862426353,11.3,128.65368769727934,-0.10869979183980921,False
25.492363971628603,51.44980085422153,847.5642545698156,0.8475642545698157,3990.551217589526,656.6937937952503,11.1,128.58111500155724,-0.17994944244220473,False
25.49233565186059,51.44984018267269,852.6126474796497,0.8526126474796497,5799.702995033853,791.6793994895936,11.0,128.53127460360247,-0.20121254310864553,False
25.492307481070927,51.4498793741075,857.6399903248654,0.8576399903248654,7756.248386253036,915.5294556196822,10.9,128.49423023665224,-0.20596726179313413,False
25.49227955672784,51.44991827425994,862.6274200721662,0.8626274200721662,3132.881814327319,581.8599605692402,10.9,128.4018488854024,-0.20299518127263513,False
25.492251053361027,51.44995811269913,867.7286603562171,0.8677286603562171,1767.9109927390364,437.09583221061456,11.0,128.234556443482,-0.1991525570048358,False
25.49222205880576,51.449998881617816,872.9371000735104,0.8729371000735103,681.8662973240782,271.45389641386487,11.0,127.79863309113665,-0.17448761592274814,False
25.492193654168997,51.45003945224878,878.0896884172115,0.8780896884172115,479.7540610808008,227.69620754122465,11.0,127.18668526850809,-0.1471053485016209,False
25.49216603875487,51.45007977768501,883.1696454316325,0.8831696454316325,207.54857784080116,149.76362662401957,11.0,125.82876494448465,-0.11245057916035761,False
25.492141081031114,51.45011807420645,887.9107278860508,0.8879107278860509,182.2062252374068,140.32274532121238,11.0,124.36333981747379,-0.07023645995944702,False
25.4921179335565,51.45015557786564,892.4715733840503,0.8924715733840504,213.86130324731823,152.02414579130453,11.1,123.09469743437575,-0.037818942692146904,False
25.492093934515623,51.45019637120885,897.3602480214087,0.8973602480214087,364.6510179126489,198.51127667396003,11.2,122.31772721142801,-0.020127353581369044,False
25.49207001230559,51.45023826506719,902.3376292380248,0.9023376292380247,504.7244160968206,233.54664049255447,11.3,121.74927785894533,0.0428446200960926,False
25.492046302002336,51.45028071419264,907.3500262737786,0.9073500262737786,636.7807355607198,262.3260533736801,11.5,121.29504980947189,0.11257099249658731,False
25.49202268559662,51.45032375404216,912.4077287088836,0.9124077287088836,811.1300446867498,296.06816460734376,11.4,120.9376181191949,0.18042444012770054,False
25.491999416126028,51.45036676381619,917.4430591780024,0.9174430591780024,972.2895739453228,324.1486981247437,11.3,120.64076448755486,0.27799855098728876,False
25.49197645561828,51.45040970550055,922.455051932066,0.922455051932066,1185.230572178171,357.8886207109072,11.3,120.39724817167331,0.33363624024186656,False
