distance_km,grade_pct,zone_type,stop_event,v_kmh,active_motor,motor_phase
2.663,2.1831683168316784,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.664,2.2004950495049513,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.665,2.2178217821782154,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.666,2.230198019801981,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.667,2.240099009901,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.668,2.247524752475254,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.669,2.2524752475247523,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.67,2.2549504950495036,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.671,2.2524752475247567,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.672,2.249999999999992,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.673,2.245049504950498,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.674,2.237623762376235,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.675,2.2277227722772297,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.676,2.2202970297029756,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.677,2.2128712871287126,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.678,2.202970297029707,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.679,2.1930693069306972,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.68,2.183168316831683,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.681,2.173267326732673,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.682,2.1608910891089117,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.683,2.1460396039603946,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.684,2.1311881188118775,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.685,2.1163366336633604,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.686,2.1014851485148434,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.687,2.0866336633663307,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.688,2.0693069306930667,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.689,2.0495049504950424,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.69,2.0297029702970226,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.691,2.0099009900990072,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.692,1.9876237623762358,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.693,1.965346534653465,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.694,1.9430693069306983,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.695,1.91831683168318,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.696,1.8910891089109019,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.697,1.863861386138623,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.698,1.8391089108911007,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.699,1.8118811881188226,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.7,1.7846534653465438,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.701,1.75495049504951,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.702,1.7252475247524803,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.703,1.6955445544554506,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.704,1.6658415841584209,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.705,1.6336633663366396,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.706,1.601485148514854,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.707,1.5693069306930687,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.708,1.5371287128712874,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.709,1.502475247524755,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.71,1.4653465346534666,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.711,1.4306930693069297,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.712,1.3935643564356504,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.713,1.3564356435643576,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.714,1.3193069306930738,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.715,1.2821782178217855,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.716,1.2376237623762432,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.717,1.1905940594059494,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.718,1.1460396039604026,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.719,1.0990099009901044,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.72,1.0519801980198107,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.721,1.0049504950495125,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.722,0.9579207920792143,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.723,0.9108910891089206,straight,False,29.953536718328607,BG 42x30 dCore,cruise
2.724,0.8613861386138755,straight,False,29.91545090953018,BG 42x30 dCore,cruise
2.725,0.8143564356435817,straight,False,29.88590526506161,BG 42x30 dCore,cruise
2.726,0.7673267326732836,straight,False,29.864837389956417,BG 42x30 dCore,cruise
2.727,0.7178217821782296,straight,False,29.852264142995157,BG 42x30 dCore,cruise
2.728,0.6683168316831756,straight,False,29.842825774731452,BG 42x30 dCore,cruise
2.729,0.618811881188126,straight,False,29.835507127202522,BG 42x30 dCore,cruise
2.73,0.5693069306930765,straight,False,29.83031270944116,BG 42x30 dCore,cruise
2.731,0.5198019801980269,straight,False,29.827233263049802,BG 42x30 dCore,cruise
2.732,0.4727722772277332,straight,False,29.826270919615325,BG 42x30 dCore,cruise
2.733,0.4257425742574395,straight,False,29.827316283146686,BG 42x30 dCore,cruise
2.734,0.37623762376238545,straight,False,29.83036082920474,BG 42x30 dCore,cruise
2.735,0.32673267326733146,straight,False,29.835509234743768,BG 42x30 dCore,cruise
2.736,0.2797029702970377,straight,False,29.84275672126875,BG 42x30 dCore,cruise
2.737,0.23019801980198817,straight,False,29.851989337675107,BG 42x30 dCore,cruise
2.738,0.18069306930692974,straight,False,29.863311932324667,BG 42x30 dCore,cruise
2.739,0.13366336633662712,straight,False,29.87671554406355,BG 42x30 dCore,cruise
2.74,0.0891089108910803,straight,False,29.89208472186633,BG 42x30 dCore,cruise
2.741,0.0470297029702893,straight,False,29.9093129896879,BG 42x30 dCore,cruise
2.742,0.0049504950494982936,straight,False,29.92828541337166,BG 42x30 dCore,cruise
2.743,-0.037128712871297154,straight,False,29.949002328935315,BG 42x30 dCore,cruise
2.744,-0.07673267326734123,straight,False,29.971445187877826,BG 42x30 dCore,cruise
2.745,-0.11386138613862506,straight,False,29.99550216822136,BG 42x30 dCore,cruise
2.746,-0.14851485148515753,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.747,-0.18069306930693863,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.748,-0.21287128712872416,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.749,-0.2425742574257539,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.75,-0.2698019801980278,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.751,-0.2970297029703106,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.752,-0.3193069306930818,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.753,-0.34158415841585743,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.754,-0.3613861386138728,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.755,-0.38118811881189707,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.756,-0.39603960396040977,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.757,-0.40841584158417543,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.758,-0.42079207920793227,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.759,-0.42821782178219525,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.76,-0.4356435643564494,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.761,-0.44306930693070345,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.762,-0.44801980198021507,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.763,-0.45297029702971775,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.764,-0.4554455445544736,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.765,-0.45544554455447805,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.766,-0.4554455445544736,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.767,-0.45297029702971775,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.768,-0.45049504950496644,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.769,-0.4455445544554637,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.77,-0.44059405940595653,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.771,-0.43316831683169793,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.772,-0.4257425742574439,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.773,-0.4183168316831898,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.774,-0.40841584158417543,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.775,-0.3985148514851611,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.776,-0.3886138613861556,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.777,-0.3787128712871457,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.778,-0.3688118811881269,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.779,-0.3564356435643612,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.78,-0.3465346534653424,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.781,-0.3366336633663236,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.782,-0.32673267326731814,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.783,-0.31683168316829935,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.784,-0.30445544554453363,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.785,-0.29207920792078124,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.786,-0.2821782178217713,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.787,-0.2722772277227614,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.788,-0.2599009900989957,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.789,-0.24752475247523886,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.79,-0.23514851485148203,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.791,-0.22029702970296494,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.792,-0.20544554455445677,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.793,-0.19059405940593965,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.794,-0.1732673267326712,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.795,-0.15594059405939387,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.796,-0.1361386138613785,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.797,-0.11633663366335423,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.798,-0.09405940594058748,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.799,-0.07425742574255878,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.8,-0.051980198019796475,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.801,-0.02970297029702973,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.802,-0.0049504950494982936,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.803,0.01980198019802426,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.804,0.04702970297030262,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.805,0.07425742574258543,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.806,0.10148514851486379,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.807,0.1287128712871377,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.808,0.15841584158416744,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.809,0.18811881188119717,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.81,0.22029702970297826,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.811,0.25247524752475936,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.812,0.2846534653465449,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.813,0.31683168316833044,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.814,0.35148514851486734,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.815,0.3861386138613998,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.816,0.42079207920793227,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.817,0.46039603960397635,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.818,0.5000000000000071,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.819,0.5396039603960512,straight,False,29.999566834029306,BG 42x30 dCore,cruise
2.82,0.5792079207920819,straight,False,29.997462732035736,BG 42x30 dCore,cruise
2.821,0.6188118811881127,straight,False,29.993683571388164,BG 42x30 dCore,cruise
2.822,0.6584158415841568,straight,False,29.988230184284415,BG 42x30 dCore,cruise
2.823,0.6980198019801875,straight,False,29.981107524342292,BG 42x30 dCore,cruise
2.824,0.7351485148514714,straight,False,29.972317735368932,BG 42x30 dCore,cruise
2.825,0.7747524752475199,straight,False,29.961968761888027,BG 42x30 dCore,cruise
2.826,0.814356435643555,straight,False,29.94995333029961,BG 42x30 dCore,cruise
2.827,0.8539603960395946,straight,False,29.936272372330873,BG 42x30 dCore,cruise
2.828,0.8910891089108786,straight,False,29.92092654669624,BG 42x30 dCore,cruise
2.829,0.9282178217821713,straight,False,29.904016254205363,BG 42x30 dCore,cruise
2.83,0.9653465346534597,straight,False,29.885548702301048,BG 42x30 dCore,cruise
2.831,0.9999999999999963,straight,False,29.86552003324748,BG 42x30 dCore,cruise
2.832,1.032178217821782,straight,False,29.84403906580554,BLDC 650W,accel:climb
2.833,1.0643564356435675,straight,False,29.868297770708885,BLDC 650W,accel:climb
2.834,1.0940594059405928,straight,False,29.930598796527324,BLDC 650W,accel:climb
2.835,1.1237623762376137,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.836,1.150990099009892,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.837,1.1782178217821704,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.838,1.2054455445544487,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.839,1.2326732673267227,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.84,1.257425742574254,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.841,1.282178217821781,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.842,1.3044554455445523,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.843,1.3267326732673235,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.844,1.3465346534653433,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.845,1.3638613861386073,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.846,1.3811881188118713,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.847,1.3985148514851398,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.848,1.4133663366336569,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.849,1.428217821782174,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.85,1.4405940594059352,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.851,1.4529702970296965,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.852,1.4653465346534578,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.853,1.4752475247524677,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.854,1.4826732673267218,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.855,1.4900990099009803,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.856,1.4975247524752433,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.857,1.502475247524746,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.858,1.5074257425742532,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.859,1.5074257425742532,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.86,1.5074257425742577,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.861,1.507425742574262,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.862,1.507425742574262,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.863,1.507425742574262,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.864,1.5049504950495152,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.865,1.500000000000008,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.866,1.4950495049505097,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.867,1.4876237623762467,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.868,1.4801980198019926,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.869,1.4727722772277296,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.87,1.465346534653471,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.871,1.4554455445544612,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.872,1.4455445544554468,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.873,1.4356435643564414,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.874,1.4232673267326756,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.875,1.4108910891089232,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.876,1.3985148514851575,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.877,1.3836633663366449,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.878,1.3663366336633809,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.879,1.3490099009901124,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.88,1.3267326732673368,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.881,1.3044554455445612,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.882,1.2821782178217855,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.883,1.2574257425742585,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.884,1.2326732673267315,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.885,1.2029702970297063,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.886,1.173267326732681,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.887,1.1410891089109043,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.888,1.1089108910891188,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.889,1.0742574257425908,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.89,1.037128712871298,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.891,1.0000000000000098,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.892,0.9579207920792143,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.893,0.9183168316831701,straight,False,29.95352634072733,BG 42x30 dCore,cruise
2.894,0.8762376237623748,straight,False,29.915121641174835,BG 42x30 dCore,cruise
2.895,0.8292079207920809,straight,False,29.884944398893932,BG 42x30 dCore,cruise
2.896,0.7821782178217874,straight,False,29.863241938953816,BG 42x30 dCore,cruise
2.897,0.730198019801982,straight,False,29.85003687893096,BG 42x30 dCore,cruise
2.898,0.678217821782181,straight,False,29.840071138928494,BG 42x30 dCore,cruise
2.899,0.6237623762376243,straight,False,29.83233806595483,BG 42x30 dCore,cruise
2.9,0.5693069306930676,straight,False,29.826931015026123,BG 42x30 dCore,cruise
2.901,0.5099009900990037,straight,False,29.82385383807736,BG 42x30 dCore,cruise
2.902,0.45049504950494423,straight,False,29.823312337427637,BG 42x30 dCore,cruise
2.903,0.3861386138613865,straight,False,29.8253092688267,BG 42x30 dCore,cruise
2.904,0.3217821782178154,straight,False,29.83004214050344,BG 42x30 dCore,cruise
2.905,0.2549504950494974,straight,False,29.837514830275857,BG 42x30 dCore,cruise
2.906,0.18316831683167223,straight,False,29.847819267442958,BG 42x30 dCore,cruise
2.907,0.11138613861385593,straight,False,29.861160186168437,BG 42x30 dCore,cruise
2.908,0.03960396039603076,straight,False,29.877524511831183,BG 42x30 dCore,cruise
2.909,-0.03712871287128827,straight,False,29.89690052550823,BG 42x30 dCore,cruise
2.91,-0.1163366336633631,straight,False,29.919490811561474,BG 42x30 dCore,cruise
2.911,-0.19554455445544686,straight,False,29.945384268421613,BG 42x30 dCore,cruise
2.912,-0.27722772277227303,straight,False,29.974573259017784,BG 42x30 dCore,cruise
2.913,-0.3613861386138595,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.914,-0.4430693069306946,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.915,-0.5297029702970368,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.916,-0.6188118811881216,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.917,-0.7079207920792108,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.918,-0.7970297029703043,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.919,-0.8886138613861495,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.92,-0.98019801980199,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.921,-1.0742574257425774,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.922,-1.1683168316831738,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.923,-1.2623762376237613,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.924,-1.358910891089109,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.925,-1.4529702970297054,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.926,-1.549504950495053,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.927,-1.646039603960405,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.928,-1.7450495049505002,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.929,-1.844059405940608,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.93,-1.9405940594059468,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.931,-2.039603960396046,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.932,-2.136138613861389,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.933,-2.2351485148514882,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.934,-2.331683168316827,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.935,-2.425742574257428,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.936,-2.52227722772278,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.937,-2.616336633663372,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.938,-2.710396039603964,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.939,-2.8019801980198045,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.94,-2.8960396039603964,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.941,-2.98514851485149,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.942,-3.076732673267326,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.943,-3.16584158415842,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.944,-3.2549504950495045,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.945,-3.3415841584158423,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.946,-3.425742574257429,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.947,-3.5099009900990152,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.948,-3.5940594059405884,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.949,-3.6757425742574235,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.95,-3.7549504950495067,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.951,-3.831683168316831,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.952,-3.9084158415841586,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.953,-3.9826732673267395,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.954,-4.056930693069307,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.955,-4.126237623762377,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.956,-4.193069306930695,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.957,-4.257425742574261,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.958,-4.324257425742575,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.959,-4.3886138613861325,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.96,-4.445544554455436,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.961,-4.499999999999993,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.962,-4.5569306930692965,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.963,-4.611386138613862,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.964,-4.663366336633659,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.965,-4.710396039603966,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.966,-4.7549504950495125,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.967,-4.797029702970308,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.968,-4.834158415841596,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.969,-4.868811881188129,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.97,-4.903465346534666,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.971,-4.933168316831691,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.972,-4.957920792079213,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.973,-4.98019801980198,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.974,-5.0,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.975,-5.014851485148508,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.976,-5.0247524752475226,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.977,-5.032178217821781,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.978,-5.037128712871288,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.979,-5.037128712871293,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.98,-5.034653465346541,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.981,-5.029702970297034,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.982,-5.019801980198029,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.983,-5.007425742574263,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.984,-4.9900990099009945,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.985,-4.97029702970297,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.986,-4.945544554455439,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.987,-4.9183168316831605,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.988,-4.886138613861388,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.989,-4.851485148514856,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.99,-4.816831683168319,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.991,-4.777227722772284,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.992,-4.735148514851493,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.993,-4.690594059405946,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.994,-4.643564356435648,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.995,-4.594059405940598,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.996,-4.542079207920793,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.997,-4.487623762376236,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.998,-4.428217821782177,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.999,-4.368811881188117,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.0,-4.306930693069306,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.001,-4.242574257425749,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.002,-4.173267326732679,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.003,-4.10148514851485,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.004,-4.027227722772273,straight,False,30.000000000000004,BG 42x30 dCore,cruise
